q,p_stable,p_unstable
0.0,1.0,0.0
0.41823461396629225,1.0,0.0
0.4264239851110609,1.0,0.016413385349674393
0.43461335625582953,1.0,0.03218098655131581
0.44280272740059823,1.0,0.04733891000303635
0.45099209854536687,1.0,0.06192064323366787
0.4591814696901355,1.0,0.0759572882722729
0.46737084083490416,1.0,0.08947777048550042
0.4755602119796728,1.0,0.10250902583765031
0.48374958312444144,1.0,0.11507616917538789
0.4919389542692101,1.0,0.12720264568287973
0.5001283254139788,1.0,0.13891036748704058
0.5083176965587474,1.0,0.15021983708034917
0.5165070677035161,1.0,0.16115025898510177
0.5246964388482847,1.0,0.17171964099440076
0.5328858099930533,1.0,0.18194488608822668
0.541075181137822,1.0,0.19184187599451072
0.5492645522825906,1.0,0.20142554730754744
0.5574539234273593,1.0,0.2107099608922916
0.5656432945721279,1.0,0.21970836527650917
0.5738326657168966,1.0,0.22843325461760336
0.5820220368616653,1.0,0.23689642178886391
0.5902114080064339,1.0,0.24510900705680805
0.5984007791512026,1.0,0.25308154276371275
0.6065901502959712,1.0,0.26082399440728693
0.6147795214407399,1.0,0.26834579844079137
0.6226411638603166,0.9911569224411141,0.27536731449665175
0.6305028062798934,0.9825635895668235,0.2822012432037027
0.6383644486994701,0.9742100290268267,0.2888547262645093
0.6462260911190468,0.9660867703197035,0.2953345596489454
0.6540877335386236,0.9581848139351796,0.30164721443186854
0.6619493759582002,0.9504956027321645,0.3077988561559932
0.669811018377777,0.9430109953097641,0.3137953628528272
0.6776726607973538,0.9357232412402997,0.31964234179917367
0.6855343032169305,0.9286249580191338,0.3253451451376375
0.6933959456365073,0.9217091095775569,0.33090888442756833
0.701257588056084,0.9149689862505455,0.336338444243802
0.7091192304756607,0.9083981860940484,0.3416384948674922
0.7169808728952375,0.901990597420836,0.346813504148749
0.7248425153148141,0.8957403824922722,0.3518677486008734
0.7327041577343909,0.889641962266366,0.35680532380590996
0.7405658001539677,0.8836900021138377,0.36163015414479954
0.7484274425735444,0.8778793984537995,0.36634600193849853
0.7562890849931212,0.8722052662094048,0.37095647601334786
0.7641507274126978,0.8666629270578391,0.37546503976377055
0.7720123698322746,0.8612478984063241,0.379875018716724
0.7798740122518514,0.855955883005872,0.3841896076599124
0.787735654671428,0.8507827592284162,0.3884118773492598
0.7955972970910048,0.8457245718962828,0.3925447808222163
0.8034589395105816,0.8407775236526087,0.39659115937447287
0.8113205819301583,0.8359379668385474,0.40055374816908307
0.8191822243497351,0.8312023958345525,0.4044351815754248
0.8270438667693117,0.8265674398230322,0.4082379981715721
0.8349055091888885,0.8220298559695294,0.4119646455296521
0.8427671516084653,0.817586522976873,0.4156174846978276
0.8506287940280419,0.8132344349724389,0.41919879449405495
0.8584904364476187,0.808970695742759,0.4227107755540393
0.8663520788671955,0.804792513261385,0.4261555541909666
0.8742137212867722,0.8006971944900686,0.42953518606258007
0.882075363706349,0.7966821404731983,0.4328516596611028
0.8899370061259256,0.7927448416315329,0.43610689965258076
0.8977986485455024,0.7888828733235604,0.4393027700523588
0.9056602909650792,0.7850938915976173,0.4424410772743345
0.9135219333846558,0.7813756291461484,0.4455235730407034
0.9213835758042326,0.7777258914307958,0.4485519571809841
0.9292452182238093,0.7741425529982422,0.45152788032696484
0.9371068606433861,0.7706235539270229,0.4544529464991446
0.9449685030629629,0.7671668964223846,0.4573287156068102
0.9528301454825395,0.7637706415535038,0.4601567058794692
0.9606917879021163,0.7604329060903487,0.4629383962008452
0.968553430321693,0.7571518594572778,0.46567522841187353
0.9764150727412697,0.7539257207777408,0.4683686095339769
0.9842767151608465,0.7507527560072437,0.47101991395912546
0.9921383575804232,0.7476312751317958,0.47363048560446525
1.0,0.7445596294403821,0.4762016400315168
