q,p_stable,p_unstable
0.0,1.0,0.0
0.35352601712869625,1.0,0.0
0.3562140449199658,0.9931848041317964,0.0
0.3589020727112353,0.9864727476251507,0.0
0.36159010050250484,0.9798614736648854,0.0
0.3642781282937744,0.9733486941365547,0.0
0.36696615608504385,0.9669321869668892,0.0
0.3696541838763134,0.9606097937868481,0.0
0.3723422116675829,0.954379417529529,0.0
0.37503023945885244,0.9482390203151094,0.0
0.377718267250122,0.9421866212217861,0.0
0.3804062950413915,0.936220294337643,0.0
0.38309432283266104,0.9303381667697648,0.0
0.3857823506239305,0.9245384167775293,0.0
0.38847037841520005,0.9188192720056461,0.0
0.3911584062064696,0.913179007739588,0.0
0.3938464339977391,0.9076159452689146,0.0
0.39653446178900864,0.9021284503157339,0.0
0.3992224895802782,0.8967149314814876,0.0
0.4019105173715477,0.891373838838268,0.0
0.40459854516281724,0.8861036624753507,0.0
0.40728657295408677,0.8809029311841515,0.0
0.40997460074535624,0.8757702111574347,0.0
0.4126626285366258,0.8707041047394117,0.0
0.4153506563278953,0.8657032492185892,0.0
0.41803868411916484,0.8607663156959383,0.0
0.4250035232890158,0.8482626749619626,0.013438974770657633
0.4319683624588667,0.8361579933112644,0.026435721563986204
0.4389332016287177,0.8244319949056813,0.03901297119509656
0.44589804079856865,0.8130656072846892,0.05119208964604905
0.4528628799684196,0.8020408642680572,0.06299318745007436
0.4598277191382706,0.7913408171843916,0.07443521963358614
0.4667925583081215,0.7809494535054406,0.08553607733263027
0.47375739747797246,0.770851622041364,0.09631267193299066
0.48072223664782343,0.761032963949872,0.10678101263444613
0.48768707581767434,0.7514798489037482,0.11695627814739543
0.4946519149875253,0.7421793157714534,0.12685288320443197
0.5016167541573763,0.7331190172835693,0.13648454054381132
0.5085815933272272,0.7242871681150934,0.1458643189063906
0.5155464324970782,0.7156724959540597,0.15500469759402666
0.5225112716669291,0.707264195008896,0.16391761814382996
0.52947611083678,0.6990518815677275,0.17261453354769113
0.5364409500066311,0.6910255510925835,0.18110645556506738
0.543405789176482,0.6831755364271089,0.18940400060972004
0.550370628346333,0.6754924666048004,0.1975174347167303
0.5573354675161839,0.6679672257305277,0.205456718160213
0.5643003066860348,0.6605909113897765,0.21323155028894386
0.5712651458558858,0.6533547918934927,0.2208514152881171
0.5782299850257367,0.6462502616317867,0.22832562963633932
0.5851948241955878,0.6392687936021311,0.23566339214233017
0.5921596633654387,0.632401888071821,0.24287383774062454
0.5991245025352896,0.6256410159639816,0.24996609631530023
0.6060893417051405,0.6189775553100872,0.2569493583527181
0.6130541808749915,0.6124027185928586,0.26383294955754194
0.6200190200448426,0.6059074681336779,0.27062641726811454
0.6269838592146935,0.5994824158033166,0.27733963244941745
0.6339486983845444,0.5931177020360127,0.28398291225638883
0.6409135375543953,0.5868028473294482,0.290567170025456
0.6478783767242463,0.5805265666853678,0.2971041021927291
0.6548432158940972,0.5742765336083565,0.3036064256174254
0.6618080550639482,0.5680390741793805,0.3100881846791559
0.6687728942337992,0.5617987625948037,0.3165651569136074
0.6757377334036501,0.5555378746197736,0.3230554005833797
0.682702572573501,0.5492356311702306,0.3295800121055794
0.689667411743352,0.5428671225981847,0.33616420270292335
0.696632250913203,0.5364017302522276,0.3428388776971211
0.7035970900830539,0.5298007234271744,0.3496430404015717
0.7105619292529048,0.523013434970871,0.3566276172691478
0.7175267684227558,0.5159708321323013,0.3638618877684706
0.7244916075926068,0.5085739275300476,0.37144507410667726
0.7314564467624578,0.5006708641974044,0.3795292568045844
0.7384212859323087,0.4920053271108225,0.38837096378494096
0.7453861251021596,0.48207484492239683,0.3984728691975648
0.7523509642720105,0.4695720793205259,0.4111425045881108
0.7593158034418616,0.44164597907668257,0.4392311053582664
