q,p_stable,p_unstable
0.0,1.0,0.0
0.5088132428331257,1.0,0.0
0.5190838224351075,0.9818972535240738,0.0
0.5293544020370895,0.9645020838449467,0.0
0.5396249816390715,0.9477738622315162,0.0
0.5498955612410533,0.9316749923804637,0.0
0.5601661408430352,0.916170632179253,0.0
0.5704367204450171,0.9012284455284404,0.0
0.5807073000469991,0.8868183804980586,0.0
0.590977879648981,0.8729124706021095,0.0
0.6012484592509628,0.8594846564190314,0.0
0.6115190388529448,0.8465106251958767,0.0
0.6217896184549268,0.8339676663237601,0.0
0.6320601980569086,0.8218345408898323,0.0
0.6423307776588905,0.8100913637366134,0.0
0.6526013572608724,0.7987194966413897,0.0
0.6628719368628544,0.787701451417584,0.0
0.6731425164648362,0.7770208018466954,0.0
0.6834130960668181,0.7666621035677015,0.0
0.6936836756688001,0.756610821038679,0.0
0.703954255270782,0.7468532608891327,0.0
0.7142248348727639,0.7373765109815176,0.0
0.7244954144747457,0.7281683846556568,0.0
0.7347659940767277,0.7192173696200688,0.0
0.7450365736787097,0.7105125810318115,0.0
0.7553071532806915,0.7020437183864983,0.0
0.7603008848463917,0.6980083141696545,0.00414446399150583
0.7652946164120918,0.694025293305702,0.008236082634392869
0.770288347977792,0.6900936060186255,0.012275907402268834
0.7752820795434923,0.6862122290750631,0.016264963195575147
0.7802758111091924,0.6823801649184693,0.020204249218573337
0.7852695426748926,0.6785964408493576,0.024094739801525808
0.7902632742405927,0.674860108207969,0.027937385218025915
0.7952570058062929,0.6711702416151495,0.03173311243441941
0.8002507373719931,0.6675259382253511,0.03548282587135233
0.8052444689376933,0.6639263170063147,0.03918740811438743
0.8102382005033935,0.6603705180624062,0.04284772059794211
0.8152319320690936,0.656857701948252,0.0464646042770999
0.8202256636347938,0.6533870490502843,0.05003888027516863
0.8252193952004939,0.6499577589464574,0.053571350485157876
0.8302131267661941,0.6465690498265968,0.057062798183382835
0.8352068583318943,0.6432201579030483,0.06051398860668858
0.8402005898975945,0.6399103368577059,0.06392566949329465
0.8451943214632947,0.6366388573132923,0.06729857163819138
0.8501880530289948,0.6334050062925151,0.07063340940488085
0.855181784594695,0.6302080867402768,0.07393088122984169
0.8601755161603952,0.6270474170167878,0.07719167010516616
0.8651692477260954,0.623922330446454,0.08041644405634661
0.8701629792917955,0.6208321748425168,0.08360585658610756
0.8751567108574957,0.6177763120898991,0.08676054712551369
0.8801504424231958,0.6147541176989458,0.0898811414559742
0.885144173988896,0.6117649804028232,0.09296825211426982
0.8901379055545962,0.6088083017597656,0.09602247880485587
0.8951316371202964,0.6058834957553245,0.09904440878791215
0.9001253686859966,0.602989988438571,0.1020346172382891
0.9051191002516967,0.6001272175461718,0.1049936676359831
0.9101128318173969,0.5972946321555698,0.1079221120959788
0.915106563383097,0.5944916923333118,0.11082049172962065
0.9201002949487973,0.5917178688149084,0.11368933697445519
0.9250940265144973,0.5889726426604386,0.11652916791437255
0.9300877580801976,0.5862555049538103,0.11934049460217248
0.9350814896458978,0.5835659564874697,0.12212381736515407
0.9400752212115979,0.5809035074689379,0.12487962710100362
0.9450689527772981,0.5782676772176474,0.12760840557853317
0.9500626843429982,0.57565799389573,0.13031062571174118
0.9550564159086985,0.5730739942121307,0.13298675185327466
0.9600501474743987,0.5705152231703727,0.13563724004423697
0.9650438790400988,0.567981233787223,0.13826253830279941
0.970037610605799,0.5654715868404574,0.14086308686188195
0.9750313421714991,0.5629858506166289,0.14343931844321384
0.9800250737371994,0.5605236006636856,0.1459916584877375
0.9850188053028994,0.558084419533887,0.1485205254175429
0.9900125368685997,0.5556678965631002,0.15102633085657047
0.9950062684342998,0.553273627620992,0.1535094798852693
1.0,0.5509012148879007,0.15597037125402421
