q,p_stable,p_unstable
0.0,1.0,0.0
0.23044953030233675,1.0,0.0
0.2534377307034282,0.9100214522491747,0.0
0.27642593110451963,0.8350193353380294,0.0
0.2994141315056111,0.7715429109504357,0.0
0.32240233190670253,0.7171254977984484,0.0
0.34539053230779393,0.6699569805084536,0.0
0.3683787327088854,0.6286789372187908,0.0
0.39136693310997683,0.592251968922434,0.0
0.41435513351106823,0.5598671902431778,0.0
0.43734333391215974,0.5308856326558491,0.0
0.46033153431325113,0.5047958024448144,0.0
0.48331973471434253,0.4811833487459735,0.0
0.506307935115434,0.4597089923438324,0.0
0.5292961355165254,0.4400922034215316,0.0
0.5522843359176168,0.42209895272708786,0.0
0.5752725363187083,0.40553239615909736,0.0
0.5982607367197997,0.39022570310898685,0.0
0.6212489371208912,0.3760364724548604,0.0
0.6442371375219826,0.3628423387062523,0.0
0.667225337923074,0.3505374800692977,0.0
0.6902135383241655,0.3390298167209083,0.0
0.7132017387252569,0.32823874173231843,0.0
0.7361899391263483,0.3180932659109807,0.0
0.7591781395274398,0.30853048594718474,0.0
0.7821663399285312,0.2994943055204776,0.0
0.786611924827949,0.2978032678957749,0.001916747958044562
0.7910575097273667,0.2961296838053614,0.003814320061955915
0.7955030946267845,0.2944732175993099,0.005693080583545342
0.7999486795262022,0.2928335398579844,0.00755338692158557
0.8043942644256199,0.2912103271706431,0.009395589828828294
0.8088398493250376,0.2896032619233974,0.011220033644833172
0.8132854342244553,0.2880120320840506,0.013027056526717998
0.8177310191238731,0.2864363310150028,0.014816990667435938
0.8221766040232908,0.2848758572424991,0.01659016251613153
0.8266221889227086,0.2833303142913615,0.01834689298186607
0.8310677738221263,0.2817994104667109,0.0200874976560525
0.835513358721544,0.2802828586762256,0.021812287001628978
0.8399589436209617,0.2787803762305722,0.023521566569257194
0.8444045285203795,0.27729168467190213,0.025215637192732527
0.8488501134197972,0.27581650957739945,0.02689479518231518
0.8532956983192149,0.2743545803846596,0.028559332518061517
0.8577412832186326,0.27290563020459274,0.03020953705147052
0.8621868681180503,0.2714693956468011,0.031845692692578614
0.866632453017468,0.27004561663871973,0.03346807959497552
0.8710780379168859,0.2686340362509936,0.03507697435537203
0.8755236228163036,0.26723440050414554,0.03667265019445821
0.8799692077157213,0.26584645821266256,0.03825537715231351
0.884414792615139,0.26446996077919094,0.0398254222755015
0.8888603775145567,0.2631046620417413,0.041383049806243376
0.8933059624139745,0.261750318064764,0.04292852138198581
0.8977515473133922,0.2604066869645278,0.044462096224574414
0.90219713221281,0.25907352872825923,0.045984031333585036
0.9066427171122277,0.25775060501145625,0.04749458169212794
0.9110883020116454,0.2564376789539108,0.048994000468494364
0.9155338869110632,0.2551345149645475,0.050482539226118485
0.9199794718104809,0.25384087853744736,0.051960448123144994
0.9244250567098986,0.25255653602733197,0.053427976153573566
0.9288706416093163,0.25128125443440363,0.054885371344747684
0.933316226508734,0.25001480118606695,0.05633288101305079
0.9377618114081518,0.2487569439030586,0.05777075198426239
0.9422073963075696,0.24750745014686854,0.05919923085756938
0.9466529812069873,0.24626608718275145,0.060618564255025875
0.951098566106405,0.24503262170531975,0.062028999093879864
0.9555441510058227,0.24380681956101807,0.06343078287760953
0.9599897359052405,0.24258844547059796,0.06482416397864428
0.9644353208046582,0.2413772626923448,0.06620939197305628
0.9688809057040759,0.24017303273208007,0.0675867179544639
0.9733264906034936,0.23897551495961425,0.06895639489366959
0.9777720755029113,0.23778446627509275,0.0703186780107703
0.9822176604023292,0.23659964068803055,0.07167382518052945
0.9866632453017468,0.23542078891817406,0.07302209734606431
0.9911088302011646,0.23424765791840685,0.074363758984504
0.9955544151005823,0.23307999042260147,0.07569907859551453
1.0,0.23191752438433194,0.07702832923555838
