n=2,n=4,n=8,n=16,n=32,n=64,n=128,n=256,n=512,n=1024,n=2048,n=4096,n=8192,n=16384,n=32768,n=65536,n=131072,n=262144,n=524288
1.0,0.75,0.875,0.8125,0.78125,0.765625,0.8046875,0.77734375,0.791015625,0.78515625,0.7890625,0.79931640625,0.804931640625,0.80059814453125,0.80120849609375,0.800628662109375,0.7996292114257812,0.7998619079589844,0.8001346588134766
1.0,0.75,0.875,0.75,0.84375,0.859375,0.828125,0.79296875,0.802734375,0.7841796875,0.7978515625,0.798828125,0.799560546875,0.798828125,0.7999267578125,0.799285888671875,0.8002243041992188,0.8004226684570312,0.8003311157226562
1.0,0.75,0.625,0.75,0.78125,0.828125,0.8359375,0.7890625,0.80078125,0.7900390625,0.7978515625,0.79833984375,0.8017578125,0.79833984375,0.79888916015625,0.7994537353515625,0.7997589111328125,0.80059814453125,0.8008365631103516
1.0,1.0,0.875,0.9375,0.875,0.8125,0.8359375,0.80078125,0.80078125,0.7890625,0.80224609375,0.804443359375,0.802490234375,0.80145263671875,0.797637939453125,0.8003082275390625,0.8016281127929688,0.8010597229003906,0.8002910614013672
0.5,0.75,0.875,0.875,0.90625,0.859375,0.828125,0.81640625,0.8046875,0.78515625,0.78466796875,0.7939453125,0.79248046875,0.79681396484375,0.796112060546875,0.796905517578125,0.799041748046875,0.80010986328125,0.8004226684570312
1.0,1.0,0.875,0.75,0.8125,0.828125,0.7734375,0.796875,0.8203125,0.8056640625,0.802734375,0.80029296875,0.8026123046875,0.7999267578125,0.799774169921875,0.8000030517578125,0.8005447387695312,0.7998504638671875,0.7994441986083984
1.0,1.0,1.0,0.9375,0.875,0.828125,0.8046875,0.81640625,0.84765625,0.822265625,0.79833984375,0.79736328125,0.7945556640625,0.79071044921875,0.79266357421875,0.799072265625,0.7991790771484375,0.7998580932617188,0.7999095916748047
1.0,1.0,0.875,0.875,0.875,0.796875,0.765625,0.7734375,0.802734375,0.80078125,0.794921875,0.79541015625,0.7998046875,0.79931640625,0.7989501953125,0.799346923828125,0.7995452880859375,0.7999839782714844,0.8013134002685547
1.0,1.0,1.0,0.8125,0.84375,0.828125,0.8515625,0.859375,0.841796875,0.8310546875,0.81298828125,0.80517578125,0.8046875,0.802734375,0.801727294921875,0.8003082275390625,0.800628662109375,0.8011207580566406,0.7996559143066406
1.0,1.0,1.0,0.875,0.75,0.765625,0.7890625,0.78125,0.771484375,0.78125,0.7998046875,0.80859375,0.809814453125,0.806396484375,0.804046630859375,0.800506591796875,0.799530029296875,0.7999076843261719,0.7993717193603516
1.0,0.75,0.75,0.625,0.625,0.734375,0.71875,0.8046875,0.814453125,0.8115234375,0.79736328125,0.79345703125,0.7991943359375,0.8011474609375,0.801055908203125,0.8012542724609375,0.801025390625,0.7998275756835938,0.7999610900878906
1.0,1.0,0.875,0.8125,0.75,0.8125,0.7578125,0.7890625,0.783203125,0.77734375,0.78125,0.786865234375,0.790771484375,0.79669189453125,0.8004150390625,0.8009490966796875,0.8010177612304688,0.7999420166015625,0.7998676300048828
1.0,0.75,0.875,0.8125,0.8125,0.765625,0.7890625,0.80078125,0.78515625,0.78125,0.78857421875,0.79931640625,0.800537109375,0.79974365234375,0.800018310546875,0.79974365234375,0.7999801635742188,0.7999000549316406,0.7995681762695312
1.0,1.0,1.0,1.0,0.96875,0.859375,0.8359375,0.796875,0.802734375,0.802734375,0.81103515625,0.80615234375,0.8033447265625,0.8013916015625,0.800537109375,0.7991943359375,0.8002395629882812,0.7997932434082031,0.8000106811523438
1.0,0.75,0.625,0.75,0.8125,0.84375,0.828125,0.82421875,0.822265625,0.8154296875,0.80615234375,0.802978515625,0.8056640625,0.8084716796875,0.803131103515625,0.7997283935546875,0.8004837036132812,0.7995033264160156,0.8001613616943359
1.0,0.75,0.625,0.8125,0.875,0.859375,0.8359375,0.8515625,0.83984375,0.8046875,0.80712890625,0.796142578125,0.798583984375,0.79705810546875,0.7984619140625,0.7992095947265625,0.8001022338867188,0.7999801635742188,0.8008937835693359
