n=2,n=4,n=8,n=16,n=32,n=64,n=128,n=256,n=512,n=1024,n=2048,n=4096,n=8192,n=16384,n=32768,n=65536,n=131072,n=262144,n=524288
1.0,1.0,0.875,0.75,0.59375,0.59375,0.5234375,0.46875,0.43359375,0.36328125,0.31884765625,0.269775390625,0.23291015625,0.20361328125,0.17852783203125,0.1566009521484375,0.13602447509765625,0.11920166015625,0.10370445251464844
1.0,1.0,0.875,0.8125,0.71875,0.484375,0.46875,0.38671875,0.337890625,0.3232421875,0.2919921875,0.26123046875,0.2281494140625,0.195556640625,0.170623779296875,0.14849853515625,0.1287689208984375,0.11124038696289062,0.09643363952636719
0.5,0.5,0.5,0.5625,0.5,0.375,0.3046875,0.2421875,0.23828125,0.193359375,0.16943359375,0.1455078125,0.128173828125,0.1138916015625,0.098236083984375,0.086639404296875,0.07476043701171875,0.06552505493164062,0.056934356689453125
1.0,1.0,1.0,0.9375,0.75,0.640625,0.5234375,0.42578125,0.365234375,0.3154296875,0.26708984375,0.23291015625,0.2021484375,0.17462158203125,0.151031494140625,0.1315765380859375,0.11362457275390625,0.09840774536132812,0.08558845520019531
1.0,0.75,0.75,0.75,0.71875,0.625,0.6015625,0.5078125,0.439453125,0.3720703125,0.32080078125,0.27490234375,0.2393798828125,0.21160888671875,0.18316650390625,0.158538818359375,0.13704681396484375,0.11925125122070312,0.10467338562011719
1.0,1.0,1.0,0.9375,0.84375,0.71875,0.6484375,0.55859375,0.486328125,0.43359375,0.3720703125,0.324462890625,0.2923583984375,0.25140380859375,0.21710205078125,0.1874542236328125,0.1643218994140625,0.143646240234375,0.12481880187988281
1.0,0.75,0.75,0.8125,0.75,0.640625,0.5,0.40625,0.349609375,0.296875,0.25390625,0.224609375,0.207275390625,0.18017578125,0.154693603515625,0.1372833251953125,0.1198883056640625,0.10336685180664062,0.09005928039550781
1.0,1.0,0.875,0.625,0.5,0.4375,0.3828125,0.33203125,0.2890625,0.2568359375,0.22705078125,0.199462890625,0.1781005859375,0.15667724609375,0.135101318359375,0.1183929443359375,0.10193634033203125,0.08898162841796875,0.07790565490722656
0.5,0.75,0.75,0.8125,0.6875,0.59375,0.5234375,0.4765625,0.41015625,0.353515625,0.31103515625,0.25830078125,0.2242431640625,0.19482421875,0.169921875,0.1483306884765625,0.1289215087890625,0.11214065551757812,0.0974273681640625
1.0,1.0,0.75,0.6875,0.8125,0.71875,0.6171875,0.5546875,0.48828125,0.41796875,0.35009765625,0.308837890625,0.2672119140625,0.23089599609375,0.203369140625,0.17681884765625,0.15360260009765625,0.13242340087890625,0.11522293090820312
1.0,1.0,0.75,0.6875,0.53125,0.484375,0.3828125,0.30078125,0.2734375,0.23046875,0.18408203125,0.162841796875,0.140625,0.1204833984375,0.10455322265625,0.0924072265625,0.0807647705078125,0.0700531005859375,0.06158256530761719
1.0,0.75,0.5,0.375,0.40625,0.328125,0.3125,0.26171875,0.228515625,0.185546875,0.1650390625,0.1396484375,0.1260986328125,0.11053466796875,0.0980224609375,0.0854034423828125,0.07369232177734375,0.064239501953125,0.055797576904296875
1.0,1.0,0.875,0.6875,0.625,0.5625,0.515625,0.390625,0.35546875,0.3173828125,0.267578125,0.2275390625,0.19189453125,0.16510009765625,0.1435546875,0.12493896484375,0.1080169677734375,0.09481048583984375,0.08338737487792969
1.0,0.75,0.75,0.5625,0.5625,0.390625,0.296875,0.22265625,0.1796875,0.154296875,0.1279296875,0.11376953125,0.1002197265625,0.0894775390625,0.076080322265625,0.0673370361328125,0.05896759033203125,0.05100250244140625,0.04373931884765625
0.5,0.5,0.25,0.25,0.25,0.21875,0.1796875,0.16796875,0.1640625,0.142578125,0.1240234375,0.105224609375,0.0946044921875,0.08050537109375,0.070465087890625,0.060089111328125,0.05246734619140625,0.045734405517578125,0.04007148742675781
0.5,0.75,0.75,0.6875,0.46875,0.4375,0.3046875,0.23828125,0.23046875,0.1982421875,0.16650390625,0.1513671875,0.1328125,0.114501953125,0.099822998046875,0.086700439453125,0.07538604736328125,0.06583786010742188,0.056728363037109375
1.0,0.5,0.5,0.375,0.28125,0.25,0.171875,0.13671875,0.140625,0.1376953125,0.11865234375,0.1171875,0.10400390625,0.09051513671875,0.076629638671875,0.0671539306640625,0.05739593505859375,0.04944610595703125,0.04373931884765625
1.0,1.0,0.875,0.75,0.6875,0.5625,0.4765625,0.46484375,0.443359375,0.388671875,0.3505859375,0.308837890625,0.275146484375,0.24090576171875,0.20794677734375,0.18157958984375,0.15825653076171875,0.13782501220703125,0.11983299255371094
0.5,0.5,0.625,0.625,0.5,0.4375,0.40625,0.359375,0.28515625,0.2470703125,0.21142578125,0.17431640625,0.1561279296875,0.13427734375,0.113861083984375,0.10003662109375,0.087005615234375,0.07562255859375,0.06570625305175781
1.0,1.0,1.0,1.0,0.78125,0.765625,0.671875,0.59765625,0.4921875,0.41015625,0.353515625,0.30224609375,0.26171875,0.2279052734375,0.19921875,0.175201416015625,0.1530609130859375,0.1328277587890625,0.11611366271972656
1.0,1.0,1.0,1.0,0.9375,0.8125,0.7578125,0.7109375,0.625,0.5654296875,0.48291015625,0.428466796875,0.3758544921875,0.322509765625,0.28131103515625,0.245025634765625,0.21341705322265625,0.18535995483398438,0.16168975830078125
1.0,1.0,0.75,0.5625,0.5,0.5,0.421875,0.37890625,0.32421875,0.2666015625,0.2353515625,0.20947265625,0.184814453125,0.162353515625,0.13995361328125,0.121551513671875,0.10601043701171875,0.09235763549804688,0.08042526245117188
1.0,1.0,1.0,0.6875,0.59375,0.5625,0.5078125,0.453125,0.40625,0.3828125,0.3349609375,0.287353515625,0.243408203125,0.20806884765625,0.1802978515625,0.1561126708984375,0.1364593505859375,0.11970138549804688,0.10445785522460938
0.5,0.5,0.5,0.3125,0.53125,0.53125,0.4921875,0.484375,0.427734375,0.3662109375,0.31005859375,0.27099609375,0.2392578125,0.20599365234375,0.1773681640625,0.154693603515625,0.13498687744140625,0.1179046630859375,0.10260391235351562
1.0,1.0,1.0,0.75,0.75,0.734375,0.6328125,0.51953125,0.458984375,0.404296875,0.37060546875,0.3095703125,0.27197265625,0.23919677734375,0.2076416015625,0.1829833984375,0.158843994140625,0.137847900390625,0.11995697021484375
1.0,1.0,0.875,0.6875,0.5625,0.5625,0.484375,0.42578125,0.34765625,0.3212890625,0.271484375,0.2421875,0.2130126953125,0.18487548828125,0.164215087890625,0.1417999267578125,0.12408447265625,0.10834121704101562,0.09430885314941406
1.0,1.0,0.875,0.8125,0.625,0.59375,0.546875,0.50390625,0.44140625,0.3623046875,0.3154296875,0.26318359375,0.231201171875,0.2010498046875,0.1773681640625,0.152435302734375,0.13309478759765625,0.11569595336914062,0.10103607177734375
1.0,0.75,0.5,0.3125,0.375,0.375,0.28125,0.26171875,0.240234375,0.1943359375,0.16162109375,0.14208984375,0.1295166015625,0.114990234375,0.100372314453125,0.087005615234375,0.07541656494140625,0.06558990478515625,0.05714607238769531
0.5,0.75,0.75,0.5,0.6875,0.703125,0.6328125,0.53125,0.423828125,0.3701171875,0.330078125,0.282470703125,0.241455078125,0.21148681640625,0.18328857421875,0.1577911376953125,0.1369171142578125,0.1193695068359375,0.10338211059570312
0.5,0.75,0.875,0.8125,0.78125,0.65625,0.5703125,0.49609375,0.478515625,0.4384765625,0.38427734375,0.33251953125,0.2947998046875,0.25726318359375,0.2222900390625,0.195281982421875,0.16986846923828125,0.148590087890625,0.12954330444335938
1.0,1.0,0.875,0.8125,0.71875,0.625,0.5390625,0.46875,0.396484375,0.33984375,0.30419921875,0.27587890625,0.2386474609375,0.20452880859375,0.174896240234375,0.1544189453125,0.1351776123046875,0.11838150024414062,0.10325431823730469
1.0,1.0,0.75,0.6875,0.59375,0.484375,0.421875,0.3671875,0.330078125,0.2919921875,0.25,0.2119140625,0.1759033203125,0.1549072265625,0.132232666015625,0.114654541015625,0.10052490234375,0.08794784545898438,0.07682418823242188
1.0,0.75,0.75,0.625,0.6875,0.609375,0.53125,0.44921875,0.427734375,0.3916015625,0.33935546875,0.29052734375,0.2572021484375,0.229248046875,0.201446533203125,0.172943115234375,0.15001678466796875,0.13042831420898438,0.11412429809570312
1.0,0.75,0.75,0.375,0.34375,0.25,0.2890625,0.2734375,0.2109375,0.1689453125,0.1455078125,0.126708984375,0.1121826171875,0.09613037109375,0.082916259765625,0.071533203125,0.06295013427734375,0.054553985595703125,0.04721641540527344
0.5,0.75,0.375,0.25,0.28125,0.28125,0.265625,0.25390625,0.20703125,0.171875,0.15185546875,0.123291015625,0.10498046875,0.0927734375,0.08050537109375,0.0708770751953125,0.06142425537109375,0.053119659423828125,0.04625892639160156
1.0,0.75,0.75,0.6875,0.5,0.390625,0.328125,0.30859375,0.259765625,0.212890625,0.185546875,0.16162109375,0.135009765625,0.11627197265625,0.0977783203125,0.0856170654296875,0.07413482666015625,0.0647430419921875,0.056427001953125
0.5,0.75,0.875,0.8125,0.75,0.59375,0.5703125,0.51171875,0.435546875,0.380859375,0.3427734375,0.31005859375,0.268798828125,0.22998046875,0.2039794921875,0.177215576171875,0.1549835205078125,0.1351318359375,0.11804389953613281
1.0,1.0,1.0,0.75,0.53125,0.484375,0.4765625,0.43359375,0.369140625,0.298828125,0.263671875,0.2314453125,0.2032470703125,0.17431640625,0.15191650390625,0.13134765625,0.11519622802734375,0.0995025634765625,0.08704376220703125
1.0,0.5,0.375,0.1875,0.1875,0.1875,0.140625,0.1015625,0.099609375,0.1005859375,0.10205078125,0.0830078125,0.0740966796875,0.0635986328125,0.0535888671875,0.0466461181640625,0.0408477783203125,0.035137176513671875,0.03070831298828125
0.5,0.5,0.375,0.375,0.4375,0.375,0.3515625,0.34765625,0.31640625,0.2763671875,0.232421875,0.204833984375,0.17822265625,0.15234375,0.133453369140625,0.114501953125,0.0982818603515625,0.08667755126953125,0.07594871520996094
1.0,0.5,0.375,0.375,0.3125,0.28125,0.34375,0.34765625,0.294921875,0.2490234375,0.21142578125,0.181396484375,0.1611328125,0.14080810546875,0.122222900390625,0.104766845703125,0.090606689453125,0.07949066162109375,0.06891632080078125
1.0,0.5,0.5,0.5,0.34375,0.1875,0.1875,0.1484375,0.107421875,0.1044921875,0.08642578125,0.07763671875,0.06591796875,0.05413818359375,0.046295166015625,0.040313720703125,0.0357208251953125,0.03094482421875,0.026935577392578125
1.0,1.0,1.0,0.9375,0.71875,0.703125,0.5625,0.53515625,0.45703125,0.4033203125,0.359375,0.311767578125,0.2664794921875,0.2313232421875,0.20062255859375,0.173980712890625,0.15245819091796875,0.1320953369140625,0.11492729187011719
0.5,0.75,0.625,0.6875,0.65625,0.515625,0.421875,0.4140625,0.376953125,0.3486328125,0.29345703125,0.2509765625,0.223388671875,0.194091796875,0.17132568359375,0.15106201171875,0.13085174560546875,0.11362075805664062,0.09869575500488281
1.0,1.0,0.75,0.625,0.5625,0.375,0.3203125,0.30078125,0.26171875,0.2197265625,0.18896484375,0.15966796875,0.1396484375,0.12255859375,0.108612060546875,0.09515380859375,0.0830841064453125,0.07197189331054688,0.06274223327636719
1.0,0.5,0.625,0.5,0.53125,0.5,0.421875,0.30078125,0.302734375,0.267578125,0.24169921875,0.2177734375,0.1868896484375,0.16363525390625,0.1444091796875,0.1246795654296875,0.10985565185546875,0.09542465209960938,0.08316993713378906
1.0,1.0,1.0,0.9375,0.8125,0.71875,0.5859375,0.546875,0.470703125,0.3955078125,0.34716796875,0.312255859375,0.2738037109375,0.23577880859375,0.203643798828125,0.179046630859375,0.154876708984375,0.13534927368164062,0.11815071105957031
1.0,0.75,0.5,0.5,0.5,0.4375,0.375,0.3125,0.25390625,0.2216796875,0.18359375,0.162353515625,0.14599609375,0.12542724609375,0.108612060546875,0.09521484375,0.0819244384765625,0.07196426391601562,0.0628814697265625
0.5,0.75,0.5,0.375,0.3125,0.3125,0.2421875,0.1953125,0.173828125,0.162109375,0.1494140625,0.121826171875,0.104248046875,0.088134765625,0.077545166015625,0.0677947998046875,0.0587005615234375,0.050792694091796875,0.04423713684082031
1.0,1.0,0.625,0.6875,0.65625,0.484375,0.46875,0.3828125,0.330078125,0.2783203125,0.23828125,0.20068359375,0.1734619140625,0.14898681640625,0.13031005859375,0.1126708984375,0.0986480712890625,0.08601760864257812,0.07519721984863281
1.0,1.0,1.0,0.9375,0.71875,0.65625,0.515625,0.42578125,0.34375,0.30078125,0.25537109375,0.2236328125,0.186767578125,0.163818359375,0.14337158203125,0.1259002685546875,0.10931396484375,0.09578323364257812,0.08328056335449219
1.0,1.0,1.0,0.875,0.78125,0.75,0.6796875,0.62890625,0.525390625,0.447265625,0.3916015625,0.337646484375,0.2889404296875,0.2572021484375,0.22283935546875,0.1956787109375,0.16985321044921875,0.1478271484375,0.1291332244873047
1.0,1.0,0.875,0.6875,0.71875,0.640625,0.6015625,0.46875,0.419921875,0.3740234375,0.3388671875,0.287353515625,0.2578125,0.21966552734375,0.1949462890625,0.1691741943359375,0.14743804931640625,0.12871551513671875,0.11193466186523438
1.0,1.0,0.875,0.875,0.78125,0.703125,0.5859375,0.5078125,0.4296875,0.3837890625,0.34033203125,0.293701171875,0.2559814453125,0.22186279296875,0.19451904296875,0.1677093505859375,0.1462554931640625,0.1268310546875,0.11062431335449219
1.0,1.0,1.0,0.9375,0.875,0.734375,0.59375,0.49609375,0.435546875,0.3916015625,0.3388671875,0.291015625,0.250244140625,0.21466064453125,0.1849365234375,0.1624603271484375,0.141357421875,0.12284469604492188,0.1074066162109375
1.0,0.75,0.75,0.625,0.59375,0.609375,0.546875,0.4921875,0.419921875,0.380859375,0.341796875,0.291259765625,0.2562255859375,0.22052001953125,0.1907958984375,0.16632080078125,0.1446380615234375,0.12582778930664062,0.10979652404785156
1.0,0.75,0.5,0.5,0.40625,0.359375,0.3125,0.265625,0.205078125,0.193359375,0.169921875,0.146240234375,0.1273193359375,0.11090087890625,0.09466552734375,0.0834197998046875,0.07220458984375,0.06325912475585938,0.05508613586425781
1.0,1.0,0.75,0.4375,0.375,0.28125,0.25,0.28125,0.251953125,0.234375,0.203125,0.17626953125,0.1500244140625,0.1322021484375,0.11346435546875,0.098968505859375,0.08731842041015625,0.07572174072265625,0.06600570678710938
1.0,1.0,1.0,0.875,0.71875,0.65625,0.6484375,0.52734375,0.470703125,0.4091796875,0.357421875,0.311767578125,0.2686767578125,0.2303466796875,0.20086669921875,0.1727752685546875,0.14914703369140625,0.12984848022460938,0.11341094970703125
1.0,1.0,0.875,0.625,0.5,0.421875,0.34375,0.29296875,0.251953125,0.2197265625,0.19287109375,0.17822265625,0.1544189453125,0.135986328125,0.118865966796875,0.1058502197265625,0.09207916259765625,0.07987213134765625,0.06926345825195312
1.0,0.75,0.5,0.5,0.46875,0.484375,0.390625,0.3359375,0.30078125,0.255859375,0.22607421875,0.20166015625,0.178466796875,0.15472412109375,0.13482666015625,0.1156158447265625,0.101348876953125,0.0876312255859375,0.07660102844238281
1.0,1.0,0.75,0.5625,0.4375,0.359375,0.3515625,0.2734375,0.251953125,0.2099609375,0.19482421875,0.171630859375,0.15478515625,0.13525390625,0.11749267578125,0.1026458740234375,0.08936309814453125,0.0779571533203125,0.06786346435546875
1.0,1.0,1.0,1.0,0.875,0.703125,0.640625,0.55859375,0.5,0.41796875,0.35400390625,0.30712890625,0.2742919921875,0.23345947265625,0.205291748046875,0.1788787841796875,0.15668487548828125,0.13603973388671875,0.11778831481933594
1.0,0.75,0.375,0.375,0.3125,0.21875,0.1953125,0.16796875,0.1484375,0.12890625,0.10400390625,0.09619140625,0.084716796875,0.072509765625,0.06396484375,0.0552978515625,0.04784393310546875,0.04134368896484375,0.03581047058105469
1.0,1.0,1.0,1.0,0.90625,0.796875,0.75,0.66796875,0.572265625,0.4951171875,0.43115234375,0.369140625,0.3211669921875,0.27691650390625,0.240692138671875,0.212646484375,0.18438720703125,0.16066360473632812,0.13949966430664062
1.0,0.75,0.625,0.5,0.375,0.328125,0.34375,0.34765625,0.30859375,0.26171875,0.23046875,0.2001953125,0.17041015625,0.14593505859375,0.127838134765625,0.1102294921875,0.096038818359375,0.08443450927734375,0.07318878173828125
1.0,0.75,0.625,0.375,0.25,0.234375,0.21875,0.234375,0.1875,0.15234375,0.12890625,0.114501953125,0.100341796875,0.0865478515625,0.07501220703125,0.0656280517578125,0.057464599609375,0.049762725830078125,0.043060302734375
1.0,0.75,0.625,0.5,0.5,0.453125,0.4140625,0.32421875,0.2890625,0.2314453125,0.205078125,0.183837890625,0.161376953125,0.13897705078125,0.121917724609375,0.105712890625,0.09234619140625,0.08077621459960938,0.07013702392578125
1.0,1.0,0.875,0.5625,0.40625,0.34375,0.265625,0.21484375,0.197265625,0.1826171875,0.1689453125,0.14404296875,0.1307373046875,0.1131591796875,0.097381591796875,0.085174560546875,0.07427215576171875,0.06500244140625,0.056640625
1.0,1.0,0.75,0.625,0.625,0.640625,0.6171875,0.53125,0.470703125,0.4150390625,0.34521484375,0.307373046875,0.2650146484375,0.23223876953125,0.205535888671875,0.177215576171875,0.152374267578125,0.13228225708007812,0.11470985412597656
0.5,0.5,0.5,0.4375,0.34375,0.40625,0.375,0.30859375,0.2421875,0.2001953125,0.18017578125,0.153076171875,0.132568359375,0.11590576171875,0.10009765625,0.0879364013671875,0.07651519775390625,0.06644058227539062,0.05782890319824219
0.5,0.75,0.75,0.5,0.34375,0.3125,0.2421875,0.24609375,0.19921875,0.16796875,0.14697265625,0.12109375,0.1082763671875,0.09332275390625,0.08026123046875,0.0702362060546875,0.06063079833984375,0.0528106689453125,0.045825958251953125
0.5,0.75,0.625,0.4375,0.375,0.375,0.3046875,0.23046875,0.189453125,0.1669921875,0.14306640625,0.118408203125,0.1019287109375,0.08978271484375,0.080780029296875,0.06787109375,0.0593719482421875,0.052112579345703125,0.04553413391113281
1.0,1.0,1.0,0.875,0.84375,0.671875,0.5859375,0.5,0.44140625,0.365234375,0.3125,0.274658203125,0.2398681640625,0.211669921875,0.18194580078125,0.1576690673828125,0.1379547119140625,0.11928176879882812,0.10321235656738281
0.5,0.75,0.625,0.5,0.34375,0.25,0.2578125,0.22265625,0.17578125,0.1552734375,0.1357421875,0.118408203125,0.10693359375,0.09332275390625,0.08251953125,0.0710906982421875,0.06298828125,0.05450439453125,0.04765510559082031
1.0,1.0,1.0,0.8125,0.71875,0.625,0.53125,0.46875,0.4140625,0.369140625,0.33544921875,0.290283203125,0.2467041015625,0.21234130859375,0.18792724609375,0.1660003662109375,0.14404296875,0.12480926513671875,0.10869026184082031
0.5,0.5,0.5,0.5,0.3125,0.234375,0.1953125,0.17578125,0.171875,0.140625,0.1279296875,0.1064453125,0.0946044921875,0.083984375,0.0748291015625,0.0651702880859375,0.05712890625,0.049877166748046875,0.04317283630371094
1.0,1.0,0.625,0.375,0.4375,0.375,0.328125,0.26953125,0.2265625,0.1943359375,0.16162109375,0.14306640625,0.1239013671875,0.10833740234375,0.092498779296875,0.080902099609375,0.0703582763671875,0.060909271240234375,0.05290794372558594
1.0,1.0,1.0,0.8125,0.75,0.71875,0.65625,0.52734375,0.443359375,0.373046875,0.314453125,0.2646484375,0.235595703125,0.2044677734375,0.180389404296875,0.156097412109375,0.1354217529296875,0.118499755859375,0.10311126708984375
1.0,1.0,0.875,0.75,0.65625,0.71875,0.609375,0.53515625,0.44140625,0.3896484375,0.35693359375,0.298828125,0.258056640625,0.21923828125,0.19219970703125,0.1681976318359375,0.14649200439453125,0.1257171630859375,0.10932350158691406
1.0,1.0,0.75,0.625,0.5625,0.359375,0.2734375,0.26171875,0.23828125,0.19140625,0.17041015625,0.150146484375,0.13232421875,0.11676025390625,0.102996826171875,0.0878753662109375,0.0778961181640625,0.0684051513671875,0.059368133544921875
1.0,1.0,0.75,0.5,0.375,0.328125,0.3203125,0.2890625,0.25390625,0.2451171875,0.220703125,0.20703125,0.18212890625,0.15631103515625,0.135528564453125,0.119415283203125,0.10482025146484375,0.09047317504882812,0.07851791381835938
0.5,0.5,0.25,0.3125,0.34375,0.265625,0.3046875,0.265625,0.23046875,0.19921875,0.16162109375,0.14501953125,0.12744140625,0.11358642578125,0.09918212890625,0.08502197265625,0.0737457275390625,0.06468582153320312,0.05634117126464844
1.0,0.5,0.5,0.3125,0.25,0.34375,0.3515625,0.3359375,0.259765625,0.240234375,0.21240234375,0.185302734375,0.1632080078125,0.139404296875,0.121826171875,0.1070709228515625,0.09299468994140625,0.08148574829101562,0.07098579406738281
0.5,0.75,0.5,0.4375,0.375,0.375,0.359375,0.32421875,0.283203125,0.2578125,0.22265625,0.196044921875,0.1717529296875,0.1484375,0.1314697265625,0.11541748046875,0.102874755859375,0.089019775390625,0.07697486877441406
1.0,0.75,0.75,0.75,0.59375,0.484375,0.40625,0.3515625,0.298828125,0.2666015625,0.232421875,0.19873046875,0.17333984375,0.14996337890625,0.127410888671875,0.1109771728515625,0.09696197509765625,0.08510971069335938,0.07411956787109375
1.0,0.5,0.5,0.4375,0.4375,0.453125,0.3671875,0.34765625,0.283203125,0.2451171875,0.2294921875,0.197509765625,0.16748046875,0.14703369140625,0.128204345703125,0.1124114990234375,0.09734344482421875,0.08417129516601562,0.0731964111328125
1.0,0.5,0.5,0.5625,0.5,0.4375,0.4375,0.36328125,0.333984375,0.275390625,0.228515625,0.193115234375,0.16552734375,0.14788818359375,0.127593994140625,0.110626220703125,0.09665679931640625,0.08345794677734375,0.07238006591796875
1.0,0.5,0.75,0.625,0.5625,0.5625,0.515625,0.4453125,0.380859375,0.333984375,0.28515625,0.254150390625,0.2230224609375,0.1953125,0.17138671875,0.14923095703125,0.12921142578125,0.1127166748046875,0.09789276123046875
