n=2,n=4,n=8,n=16,n=32,n=64,n=128,n=256,n=512,n=1024,n=2048,n=4096,n=8192,n=16384,n=32768,n=65536,n=131072,n=262144,n=524288
0.0,0.0,0.0,0.0,0.03125,0.0625,0.046875,0.05078125,0.044921875,0.03515625,0.029296875,0.0283203125,0.0233154296875,0.02032470703125,0.01873779296875,0.01611328125,0.01432037353515625,0.0122833251953125,0.010686874389648438
0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.0234375,0.01953125,0.021484375,0.0185546875,0.01708984375,0.0146484375,0.01434326171875,0.012847900390625,0.011260986328125,0.009429931640625,0.00830078125,0.00722503662109375
0.0,0.0,0.0,0.0,0.0,0.015625,0.0234375,0.0234375,0.0234375,0.01953125,0.01904296875,0.014892578125,0.0120849609375,0.0111083984375,0.00927734375,0.007904052734375,0.00690460205078125,0.005992889404296875,0.0051593780517578125
0.0,0.0,0.0,0.0,0.03125,0.03125,0.0234375,0.0234375,0.0234375,0.0205078125,0.015625,0.016845703125,0.0150146484375,0.01348876953125,0.01129150390625,0.0097198486328125,0.0083770751953125,0.00708770751953125,0.005947113037109375
0.0,0.0,0.0,0.0625,0.09375,0.09375,0.0546875,0.0546875,0.0390625,0.0380859375,0.0390625,0.03271484375,0.0301513671875,0.02655029296875,0.023162841796875,0.0198822021484375,0.0178070068359375,0.01593780517578125,0.014028549194335938
0.0,0.0,0.0,0.0625,0.0625,0.046875,0.046875,0.046875,0.04296875,0.0380859375,0.0341796875,0.03125,0.028076171875,0.02569580078125,0.021728515625,0.0183258056640625,0.015655517578125,0.013950347900390625,0.01210784912109375
0.0,0.0,0.0,0.0625,0.03125,0.015625,0.0234375,0.01953125,0.01953125,0.0146484375,0.01318359375,0.01123046875,0.009521484375,0.0084228515625,0.0079345703125,0.007080078125,0.0058746337890625,0.005168914794921875,0.0044155120849609375
0.0,0.0,0.0,0.0625,0.09375,0.09375,0.078125,0.0546875,0.044921875,0.0458984375,0.0400390625,0.033203125,0.03076171875,0.02410888671875,0.02105712890625,0.01837158203125,0.01583099365234375,0.013782501220703125,0.0120697021484375
0.0,0.0,0.0,0.0,0.03125,0.046875,0.046875,0.04296875,0.03515625,0.0302734375,0.02490234375,0.02734375,0.022216796875,0.020263671875,0.01727294921875,0.0150909423828125,0.013214111328125,0.011493682861328125,0.01004791259765625
0.0,0.0,0.0,0.0,0.03125,0.015625,0.0234375,0.03515625,0.03125,0.0341796875,0.02734375,0.024169921875,0.0198974609375,0.0166015625,0.013946533203125,0.011932373046875,0.0106048583984375,0.00919342041015625,0.007877349853515625
0.0,0.0,0.0,0.0,0.0,0.03125,0.0234375,0.01953125,0.015625,0.0146484375,0.01318359375,0.0126953125,0.01220703125,0.01055908203125,0.009033203125,0.008148193359375,0.00739288330078125,0.006610870361328125,0.0058746337890625
0.0,0.0,0.0,0.0625,0.03125,0.03125,0.03125,0.02734375,0.02734375,0.0234375,0.01904296875,0.017578125,0.014892578125,0.0130615234375,0.01116943359375,0.010101318359375,0.009002685546875,0.0078277587890625,0.006786346435546875
0.0,0.0,0.0,0.0,0.03125,0.03125,0.0234375,0.02734375,0.01953125,0.0205078125,0.01708984375,0.016845703125,0.014404296875,0.0123291015625,0.01123046875,0.00927734375,0.00797271728515625,0.00681304931640625,0.0060787200927734375
0.0,0.0,0.0,0.0,0.03125,0.046875,0.0390625,0.0390625,0.03515625,0.03515625,0.02880859375,0.02294921875,0.0206298828125,0.0174560546875,0.01531982421875,0.013397216796875,0.011627197265625,0.010181427001953125,0.008893966674804688
0.0,0.0,0.0,0.0,0.03125,0.046875,0.046875,0.03125,0.025390625,0.025390625,0.0224609375,0.02197265625,0.017578125,0.01507568359375,0.01324462890625,0.011199951171875,0.0098876953125,0.008602142333984375,0.007274627685546875
0.0,0.0,0.0,0.0,0.03125,0.03125,0.0234375,0.01953125,0.02734375,0.025390625,0.0244140625,0.020751953125,0.01611328125,0.0142822265625,0.011993408203125,0.01055908203125,0.008880615234375,0.007854461669921875,0.00675201416015625
0.0,0.0,0.0,0.0,0.0,0.03125,0.0234375,0.0234375,0.0234375,0.021484375,0.02197265625,0.01904296875,0.0162353515625,0.01434326171875,0.0128173828125,0.010833740234375,0.00939178466796875,0.00835418701171875,0.0072994232177734375
0.0,0.0,0.0,0.0,0.03125,0.03125,0.0234375,0.0234375,0.01953125,0.017578125,0.01806640625,0.016357421875,0.0130615234375,0.01202392578125,0.009613037109375,0.0080413818359375,0.0070037841796875,0.00611114501953125,0.005329132080078125
0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.046875,0.0390625,0.0322265625,0.03271484375,0.0283203125,0.022216796875,0.01885986328125,0.01739501953125,0.014495849609375,0.012298583984375,0.01062774658203125,0.009042739868164062
0.0,0.0,0.0,0.0,0.03125,0.03125,0.0390625,0.046875,0.033203125,0.03125,0.02490234375,0.021484375,0.02001953125,0.01806640625,0.01690673828125,0.0148468017578125,0.0126800537109375,0.011241912841796875,0.009908676147460938
0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.03125,0.02734375,0.0244140625,0.0234375,0.021240234375,0.0189208984375,0.0155029296875,0.01275634765625,0.01092529296875,0.009246826171875,0.00799560546875,0.007022857666015625
0.0,0.0,0.0,0.0,0.0625,0.046875,0.046875,0.03125,0.03125,0.0263671875,0.02490234375,0.023193359375,0.022216796875,0.01934814453125,0.01641845703125,0.0144500732421875,0.01245880126953125,0.0110321044921875,0.009759902954101562
0.0,0.0,0.0,0.0625,0.03125,0.0625,0.046875,0.03125,0.025390625,0.0244140625,0.02685546875,0.02587890625,0.021484375,0.0184326171875,0.015960693359375,0.0139312744140625,0.01220703125,0.01076507568359375,0.009305953979492188
0.0,0.0,0.0,0.0,0.03125,0.0625,0.046875,0.046875,0.037109375,0.0302734375,0.0283203125,0.02685546875,0.0242919921875,0.0205078125,0.019073486328125,0.016510009765625,0.0136871337890625,0.01192474365234375,0.010095596313476562
0.0,0.0,0.0,0.0625,0.03125,0.03125,0.0390625,0.03515625,0.04296875,0.037109375,0.03125,0.03076171875,0.0279541015625,0.02496337890625,0.02203369140625,0.0186614990234375,0.01630401611328125,0.01396942138671875,0.012205123901367188
0.0,0.0,0.125,0.125,0.125,0.09375,0.078125,0.0625,0.041015625,0.0458984375,0.04052734375,0.034912109375,0.0306396484375,0.02618408203125,0.023590087890625,0.0200347900390625,0.017578125,0.015293121337890625,0.013208389282226562
0.0,0.0,0.0,0.0625,0.0625,0.046875,0.0546875,0.03125,0.02734375,0.0263671875,0.02099609375,0.018310546875,0.01611328125,0.01531982421875,0.01287841796875,0.0111236572265625,0.009918212890625,0.008785247802734375,0.007694244384765625
0.0,0.0,0.0,0.0625,0.03125,0.046875,0.046875,0.04296875,0.037109375,0.033203125,0.02880859375,0.02734375,0.0245361328125,0.0206298828125,0.018157958984375,0.0157012939453125,0.01403045654296875,0.012126922607421875,0.010309219360351562
0.0,0.0,0.0,0.0,0.03125,0.03125,0.0390625,0.02734375,0.021484375,0.0185546875,0.0146484375,0.013427734375,0.010498046875,0.00994873046875,0.008453369140625,0.0068511962890625,0.00594329833984375,0.0050506591796875,0.0044078826904296875
0.0,0.0,0.0,0.0,0.0,0.03125,0.0234375,0.015625,0.013671875,0.0146484375,0.0126953125,0.01318359375,0.010498046875,0.009033203125,0.007904052734375,0.0070037841796875,0.00606536865234375,0.005329132080078125,0.00470733642578125
0.0,0.0,0.0,0.0,0.03125,0.03125,0.0234375,0.0234375,0.0234375,0.0244140625,0.021484375,0.017822265625,0.0146484375,0.013916015625,0.01141357421875,0.00958251953125,0.00844573974609375,0.007297515869140625,0.006134033203125
0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.015625,0.01171875,0.0107421875,0.00830078125,0.007568359375,0.007080078125,0.0062255859375,0.005615234375,0.0047607421875,0.00437164306640625,0.003986358642578125,0.0035552978515625
0.0,0.0,0.0,0.0,0.0625,0.03125,0.0234375,0.02734375,0.01953125,0.017578125,0.01611328125,0.01220703125,0.0113525390625,0.0108642578125,0.009185791015625,0.008544921875,0.00724029541015625,0.00627899169921875,0.0054168701171875
0.0,0.0,0.0,0.0625,0.03125,0.03125,0.0390625,0.02734375,0.021484375,0.017578125,0.017578125,0.014404296875,0.0130615234375,0.010986328125,0.009124755859375,0.0080718994140625,0.00717926025390625,0.0064849853515625,0.005672454833984375
0.0,0.0,0.0,0.0625,0.03125,0.03125,0.0390625,0.02734375,0.021484375,0.021484375,0.0205078125,0.017578125,0.013427734375,0.01171875,0.010162353515625,0.00897216796875,0.0077972412109375,0.006694793701171875,0.0057468414306640625
0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.03125,0.02734375,0.0224609375,0.01708984375,0.015625,0.0137939453125,0.0106201171875,0.00982666015625,0.008056640625,0.007232666015625,0.0062103271484375,0.0053863525390625
0.0,0.0,0.0,0.0625,0.03125,0.046875,0.0390625,0.0234375,0.02734375,0.0224609375,0.0244140625,0.018310546875,0.0169677734375,0.0159912109375,0.0137939453125,0.0117950439453125,0.0100860595703125,0.008701324462890625,0.0077152252197265625
0.0,0.0,0.0,0.0,0.03125,0.046875,0.0390625,0.01953125,0.0234375,0.02734375,0.021484375,0.015869140625,0.0135498046875,0.011962890625,0.01007080078125,0.0085296630859375,0.0077667236328125,0.0068511962890625,0.0058765411376953125
0.0,0.0,0.0,0.0625,0.0625,0.0625,0.046875,0.05859375,0.044921875,0.0400390625,0.03466796875,0.033935546875,0.0277099609375,0.02410888671875,0.02105712890625,0.017852783203125,0.01586151123046875,0.013885498046875,0.01219940185546875
0.0,0.0,0.0,0.0625,0.0625,0.03125,0.0234375,0.01953125,0.01953125,0.01953125,0.02099609375,0.01806640625,0.015869140625,0.01263427734375,0.01141357421875,0.0098724365234375,0.0088348388671875,0.007541656494140625,0.0064907073974609375
0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.03125,0.0234375,0.0234375,0.02001953125,0.017822265625,0.0162353515625,0.01446533203125,0.013214111328125,0.011749267578125,0.0106201171875,0.009296417236328125,0.008056640625
0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.02734375,0.029296875,0.0224609375,0.01708984375,0.01220703125,0.01123046875,0.0091552734375,0.008575439453125,0.0078887939453125,0.0065765380859375,0.005878448486328125,0.0051116943359375
0.0,0.0,0.0,0.0,0.03125,0.046875,0.046875,0.03515625,0.03515625,0.029296875,0.0244140625,0.023681640625,0.020263671875,0.0177001953125,0.016204833984375,0.0138702392578125,0.01202392578125,0.01059722900390625,0.009122848510742188
