n=2,n=4,n=8,n=16,n=32,n=64,n=128,n=256,n=512,n=1024,n=2048,n=4096,n=8192,n=16384,n=32768,n=65536,n=131072,n=262144,n=524288
0.0,0.0,0.0,0.0625,0.0625,0.078125,0.0703125,0.0625,0.05078125,0.0419921875,0.0400390625,0.037353515625,0.03515625,0.03240966796875,0.027679443359375,0.023773193359375,0.02069854736328125,0.018276214599609375,0.016145706176757812
0.0,0.0,0.0,0.0,0.0625,0.046875,0.046875,0.0390625,0.03515625,0.0419921875,0.041015625,0.036865234375,0.0316162109375,0.02789306640625,0.024017333984375,0.0205535888671875,0.01800537109375,0.015777587890625,0.013896942138671875
0.0,0.0,0.0,0.0,0.03125,0.015625,0.03125,0.03125,0.029296875,0.029296875,0.02392578125,0.021484375,0.017578125,0.01458740234375,0.01300048828125,0.011566162109375,0.01058197021484375,0.009181976318359375,0.00811767578125
0.0,0.0,0.125,0.125,0.0625,0.09375,0.0703125,0.05078125,0.04296875,0.041015625,0.03466796875,0.02978515625,0.025634765625,0.02215576171875,0.019805908203125,0.0173187255859375,0.01548004150390625,0.013416290283203125,0.011655807495117188
0.0,0.0,0.125,0.1875,0.15625,0.140625,0.1484375,0.109375,0.08984375,0.0751953125,0.064453125,0.053955078125,0.046142578125,0.03924560546875,0.03326416015625,0.0290374755859375,0.02545166015625,0.02220916748046875,0.019512176513671875
0.0,0.0,0.125,0.125,0.09375,0.0625,0.078125,0.1015625,0.103515625,0.0947265625,0.0810546875,0.069091796875,0.0594482421875,0.05413818359375,0.050048828125,0.0438690185546875,0.03894805908203125,0.033466339111328125,0.02915191650390625
0.0,0.0,0.125,0.125,0.09375,0.09375,0.046875,0.03515625,0.03125,0.0302734375,0.0283203125,0.02294921875,0.018798828125,0.0162353515625,0.014678955078125,0.0124053955078125,0.01049041748046875,0.00930023193359375,0.0081939697265625
0.0,0.0,0.125,0.125,0.125,0.125,0.109375,0.11328125,0.095703125,0.0859375,0.07421875,0.06787109375,0.05810546875,0.05133056640625,0.04559326171875,0.04022216796875,0.03458404541015625,0.0301666259765625,0.026241302490234375
0.0,0.0,0.0,0.0625,0.0625,0.046875,0.0546875,0.05078125,0.041015625,0.04296875,0.03662109375,0.040283203125,0.0364990234375,0.0302734375,0.025726318359375,0.022216796875,0.0190277099609375,0.016460418701171875,0.014379501342773438
0.0,0.0,0.0,0.1875,0.15625,0.140625,0.1171875,0.12890625,0.09765625,0.091796875,0.08203125,0.065185546875,0.0555419921875,0.049560546875,0.044708251953125,0.0406646728515625,0.03553009033203125,0.0310211181640625,0.026933670043945312
0.0,0.0,0.0,0.0,0.03125,0.046875,0.03125,0.03125,0.0234375,0.021484375,0.02001953125,0.018798828125,0.01611328125,0.01397705078125,0.0123291015625,0.0109710693359375,0.00986480712890625,0.00839996337890625,0.0074787139892578125
0.0,0.0,0.0,0.0625,0.09375,0.0625,0.0625,0.0546875,0.044921875,0.0419921875,0.037109375,0.033935546875,0.030029296875,0.026611328125,0.02362060546875,0.0205078125,0.0182037353515625,0.015933990478515625,0.0139312744140625
0.0,0.0,0.0,0.0625,0.03125,0.046875,0.0546875,0.05859375,0.056640625,0.046875,0.0439453125,0.041015625,0.0343017578125,0.02899169921875,0.024871826171875,0.0219268798828125,0.01877593994140625,0.016994476318359375,0.014705657958984375
0.0,0.0,0.125,0.0625,0.0625,0.0625,0.0859375,0.05859375,0.04296875,0.0439453125,0.03466796875,0.03173828125,0.030517578125,0.0284423828125,0.0235595703125,0.0200347900390625,0.0171051025390625,0.01499176025390625,0.013078689575195312
0.0,0.0,0.0,0.0,0.0625,0.046875,0.046875,0.046875,0.044921875,0.046875,0.03466796875,0.03076171875,0.02783203125,0.02374267578125,0.02093505859375,0.0180816650390625,0.01575469970703125,0.0139007568359375,0.012006759643554688
0.0,0.0,0.0,0.0625,0.0625,0.046875,0.046875,0.04296875,0.04296875,0.0380859375,0.03173828125,0.03125,0.029052734375,0.02532958984375,0.022186279296875,0.0193939208984375,0.01668548583984375,0.014629364013671875,0.012975692749023438
0.0,0.0,0.0,0.0,0.03125,0.0625,0.046875,0.04296875,0.037109375,0.0302734375,0.0244140625,0.02197265625,0.0179443359375,0.01605224609375,0.01397705078125,0.0119781494140625,0.010345458984375,0.008953094482421875,0.007793426513671875
0.0,0.0,0.0,0.0625,0.03125,0.03125,0.03125,0.02734375,0.037109375,0.0380859375,0.041015625,0.034423828125,0.030517578125,0.02496337890625,0.02093505859375,0.017578125,0.0161590576171875,0.0136260986328125,0.011791229248046875
0.0,0.0,0.0,0.125,0.09375,0.078125,0.0625,0.05078125,0.044921875,0.0625,0.056640625,0.0439453125,0.0382080078125,0.03277587890625,0.028656005859375,0.0246429443359375,0.021697998046875,0.018798828125,0.016424179077148438
0.0,0.0,0.125,0.0625,0.0625,0.0625,0.0546875,0.05859375,0.0546875,0.0458984375,0.04052734375,0.03564453125,0.0316162109375,0.02813720703125,0.02447509765625,0.0211944580078125,0.018463134765625,0.015933990478515625,0.014041900634765625
0.0,0.0,0.125,0.125,0.0625,0.0625,0.046875,0.046875,0.041015625,0.0341796875,0.033203125,0.029296875,0.026611328125,0.023681640625,0.022491455078125,0.0199127197265625,0.017425537109375,0.015247344970703125,0.013124465942382812
0.0,0.0,0.125,0.125,0.0625,0.046875,0.0546875,0.0546875,0.037109375,0.029296875,0.02978515625,0.0263671875,0.0247802734375,0.02117919921875,0.0179443359375,0.0160064697265625,0.01373291015625,0.01230621337890625,0.010807037353515625
0.0,0.0,0.25,0.125,0.125,0.09375,0.1328125,0.12890625,0.11328125,0.1025390625,0.0869140625,0.0732421875,0.064453125,0.056396484375,0.0482177734375,0.04217529296875,0.03708648681640625,0.032772064208984375,0.02822113037109375
0.0,0.0,0.0,0.0625,0.125,0.078125,0.0859375,0.0859375,0.068359375,0.072265625,0.056640625,0.052978515625,0.04833984375,0.04168701171875,0.036041259765625,0.031158447265625,0.02690887451171875,0.022838592529296875,0.019945144653320312
0.0,0.0,0.125,0.0625,0.09375,0.125,0.109375,0.10546875,0.099609375,0.0791015625,0.06591796875,0.060302734375,0.0546875,0.0474853515625,0.042694091796875,0.03619384765625,0.03098297119140625,0.02657318115234375,0.023283004760742188
0.0,0.25,0.25,0.1875,0.125,0.125,0.1171875,0.1015625,0.0703125,0.072265625,0.06201171875,0.056640625,0.050048828125,0.04486083984375,0.039703369140625,0.0341644287109375,0.02933502197265625,0.025638580322265625,0.0224609375
0.0,0.0,0.125,0.0625,0.09375,0.078125,0.0703125,0.078125,0.056640625,0.0576171875,0.04931640625,0.040771484375,0.0379638671875,0.03155517578125,0.0277099609375,0.0240631103515625,0.02104949951171875,0.01839447021484375,0.016223907470703125
0.0,0.25,0.25,0.125,0.15625,0.109375,0.1171875,0.11328125,0.095703125,0.0810546875,0.0751953125,0.06298828125,0.05224609375,0.04425048828125,0.03985595703125,0.034210205078125,0.0299224853515625,0.0265350341796875,0.023174285888671875
0.0,0.0,0.0,0.0625,0.0625,0.078125,0.078125,0.0390625,0.0390625,0.03515625,0.03662109375,0.033447265625,0.0316162109375,0.02764892578125,0.023040771484375,0.0196685791015625,0.01734161376953125,0.015167236328125,0.013246536254882812
