n=2,n=4,n=8,n=16,n=32,n=64,n=128,n=256,n=512,n=1024,n=2048,n=4096,n=8192,n=16384,n=32768,n=65536,n=131072,n=262144,n=524288
0.0,0.0,0.0,0.0,0.03125,0.078125,0.0546875,0.05078125,0.044921875,0.037109375,0.0390625,0.0341796875,0.031982421875,0.03216552734375,0.027008056640625,0.0229644775390625,0.02010345458984375,0.017547607421875,0.014987945556640625
0.0,0.0,0.0,0.0,0.0625,0.03125,0.03125,0.03125,0.03515625,0.025390625,0.02099609375,0.02001953125,0.01611328125,0.01483154296875,0.01287841796875,0.01129150390625,0.00962066650390625,0.0084228515625,0.0072307586669921875
0.0,0.0,0.0,0.0,0.03125,0.015625,0.0234375,0.03125,0.025390625,0.025390625,0.02001953125,0.015869140625,0.013671875,0.01123046875,0.009735107421875,0.0084381103515625,0.007354736328125,0.006389617919921875,0.0055866241455078125
0.0,0.0,0.0,0.0,0.0625,0.03125,0.0390625,0.02734375,0.025390625,0.0263671875,0.02587890625,0.021484375,0.0189208984375,0.01708984375,0.01446533203125,0.01263427734375,0.0110626220703125,0.009548187255859375,0.008264541625976562
0.0,0.0,0.0,0.125,0.125,0.09375,0.1171875,0.09375,0.080078125,0.0654296875,0.05859375,0.05126953125,0.0433349609375,0.0374755859375,0.03204345703125,0.0278778076171875,0.02374267578125,0.020275115966796875,0.017927169799804688
0.0,0.0,0.0,0.125,0.0625,0.0625,0.0625,0.06640625,0.048828125,0.048828125,0.03759765625,0.03466796875,0.03173828125,0.02789306640625,0.023773193359375,0.0209197998046875,0.018463134765625,0.015933990478515625,0.01406097412109375
0.0,0.0,0.0,0.0625,0.0625,0.03125,0.0234375,0.03125,0.02734375,0.0166015625,0.013671875,0.011474609375,0.01025390625,0.0096435546875,0.008880615234375,0.00732421875,0.00615692138671875,0.005428314208984375,0.0047473907470703125
0.0,0.0,0.125,0.125,0.09375,0.109375,0.09375,0.09375,0.087890625,0.0751953125,0.0703125,0.06201171875,0.0545654296875,0.04779052734375,0.040985107421875,0.0364990234375,0.03174591064453125,0.027645111083984375,0.023859024047851562
0.0,0.0,0.0,0.0,0.0625,0.046875,0.0546875,0.05078125,0.037109375,0.033203125,0.02978515625,0.031494140625,0.024658203125,0.02032470703125,0.01751708984375,0.0152587890625,0.01323699951171875,0.011585235595703125,0.010105133056640625
0.0,0.0,0.0,0.0,0.0625,0.125,0.109375,0.11328125,0.091796875,0.076171875,0.06298828125,0.05908203125,0.05029296875,0.04522705078125,0.039825439453125,0.0353240966796875,0.03043365478515625,0.026836395263671875,0.023349761962890625
0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.02734375,0.01953125,0.015625,0.02001953125,0.0185546875,0.0140380859375,0.01239013671875,0.011016845703125,0.009796142578125,0.00875091552734375,0.007411956787109375,0.0064029693603515625
0.0,0.0,0.0,0.0625,0.0625,0.03125,0.0390625,0.05078125,0.0390625,0.037109375,0.029296875,0.025634765625,0.0223388671875,0.019287109375,0.01617431640625,0.0147552490234375,0.0126800537109375,0.01123046875,0.009670257568359375
0.0,0.0,0.0,0.0625,0.03125,0.03125,0.0234375,0.03515625,0.02734375,0.0205078125,0.01806640625,0.017333984375,0.01513671875,0.012451171875,0.011566162109375,0.0101318359375,0.00853729248046875,0.00740814208984375,0.006435394287109375
0.0,0.0,0.0,0.0,0.03125,0.046875,0.0546875,0.05078125,0.0390625,0.0400390625,0.0341796875,0.031494140625,0.027587890625,0.02386474609375,0.020538330078125,0.017578125,0.01543426513671875,0.01320648193359375,0.011646270751953125
