n=2,n=4,n=8,n=16,n=32,n=64,n=128,n=256,n=512,n=1024,n=2048,n=4096,n=8192,n=16384,n=32768,n=65536,n=131072,n=262144,n=524288
0.0,0.25,0.125,0.125,0.09375,0.109375,0.09375,0.09375,0.091796875,0.087890625,0.09130859375,0.095458984375,0.09716796875,0.09393310546875,0.09503173828125,0.094757080078125,0.093658447265625,0.09347915649414062,0.09261894226074219
0.0,0.0,0.125,0.1875,0.09375,0.0625,0.09375,0.09375,0.08984375,0.0732421875,0.07373046875,0.072509765625,0.071044921875,0.0714111328125,0.06890869140625,0.0681610107421875,0.0680084228515625,0.06661224365234375,0.06683540344238281
0.0,0.0,0.0,0.0625,0.0625,0.03125,0.03125,0.04296875,0.0390625,0.04296875,0.04150390625,0.04248046875,0.044921875,0.0484619140625,0.047943115234375,0.0464935302734375,0.046173095703125,0.046844482421875,0.04654884338378906
0.0,0.0,0.0,0.0625,0.0625,0.078125,0.1015625,0.09375,0.09765625,0.078125,0.0830078125,0.08203125,0.082763671875,0.08544921875,0.086090087890625,0.08551025390625,0.0845947265625,0.08498382568359375,0.08493232727050781
0.0,0.25,0.125,0.125,0.09375,0.078125,0.0703125,0.0703125,0.056640625,0.068359375,0.0703125,0.0712890625,0.067626953125,0.0711669921875,0.074798583984375,0.074615478515625,0.0753936767578125,0.07540512084960938,0.07556533813476562
0.0,0.25,0.125,0.125,0.125,0.078125,0.109375,0.12109375,0.125,0.12109375,0.12353515625,0.119873046875,0.1171875,0.1177978515625,0.1173095703125,0.1165924072265625,0.11550140380859375,0.1166534423828125,0.11615180969238281
0.0,0.25,0.125,0.0625,0.03125,0.078125,0.0390625,0.04296875,0.048828125,0.044921875,0.0419921875,0.048583984375,0.048583984375,0.04766845703125,0.048095703125,0.0490264892578125,0.0496978759765625,0.049449920654296875,0.04944801330566406
0.0,0.0,0.125,0.125,0.125,0.09375,0.078125,0.08203125,0.109375,0.09375,0.10107421875,0.1064453125,0.1114501953125,0.1136474609375,0.116790771484375,0.1168670654296875,0.116607666015625,0.1165924072265625,0.1175994873046875
0.0,0.0,0.125,0.0625,0.0625,0.046875,0.0546875,0.0703125,0.064453125,0.0634765625,0.0673828125,0.068359375,0.066650390625,0.06695556640625,0.068450927734375,0.0680999755859375,0.06621551513671875,0.06576919555664062,0.06596565246582031
0.0,0.0,0.0,0.0625,0.0625,0.046875,0.0625,0.0703125,0.05859375,0.0634765625,0.0615234375,0.06201171875,0.062744140625,0.059326171875,0.059844970703125,0.0580902099609375,0.0576019287109375,0.05800628662109375,0.05841255187988281
0.0,0.0,0.125,0.0625,0.0625,0.09375,0.0859375,0.08984375,0.099609375,0.1064453125,0.099609375,0.09716796875,0.0980224609375,0.09716796875,0.0997314453125,0.1004486083984375,0.09955596923828125,0.09884262084960938,0.09814643859863281
0.0,0.0,0.125,0.0625,0.0625,0.109375,0.1171875,0.11328125,0.111328125,0.0986328125,0.09521484375,0.0966796875,0.094482421875,0.090576171875,0.08953857421875,0.088897705078125,0.0892181396484375,0.08961868286132812,0.08925819396972656
0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.119140625,0.138671875,0.146484375,0.14794921875,0.1484375,0.151611328125,0.1529541015625,0.1524810791015625,0.151336669921875,0.15062713623046875,0.15140342712402344
