n=2,n=4,n=8,n=16,n=32,n=64,n=128,n=256,n=512,n=1024,n=2048,n=4096,n=8192,n=16384,n=32768,n=65536,n=131072,n=262144,n=524288
0.0,0.0,0.0,0.0625,0.09375,0.109375,0.09375,0.08984375,0.07421875,0.0634765625,0.0546875,0.044677734375,0.0413818359375,0.0352783203125,0.03216552734375,0.0275421142578125,0.02385711669921875,0.021083831787109375,0.017953872680664062
0.5,0.25,0.375,0.375,0.21875,0.21875,0.203125,0.19140625,0.1640625,0.150390625,0.1240234375,0.1123046875,0.095947265625,0.08331298828125,0.072021484375,0.0636444091796875,0.05573272705078125,0.048488616943359375,0.04192352294921875
0.0,0.0,0.0,0.125,0.09375,0.078125,0.0546875,0.03125,0.02734375,0.0302734375,0.02294921875,0.016845703125,0.01416015625,0.012451171875,0.010650634765625,0.0091552734375,0.00783538818359375,0.00687408447265625,0.0060329437255859375
0.5,0.5,0.375,0.1875,0.15625,0.1875,0.1640625,0.1640625,0.13671875,0.1142578125,0.09619140625,0.082763671875,0.0689697265625,0.05999755859375,0.051361083984375,0.044097900390625,0.03774261474609375,0.032466888427734375,0.02816009521484375
0.0,0.0,0.125,0.3125,0.25,0.25,0.234375,0.1875,0.146484375,0.12890625,0.11669921875,0.1015625,0.087158203125,0.076416015625,0.065032958984375,0.0569305419921875,0.0489044189453125,0.042690277099609375,0.037555694580078125
0.0,0.0,0.0,0.125,0.09375,0.078125,0.0625,0.0703125,0.060546875,0.0556640625,0.0478515625,0.0419921875,0.0384521484375,0.03424072265625,0.030364990234375,0.0266265869140625,0.0229949951171875,0.02005767822265625,0.017583847045898438
0.0,0.0,0.125,0.125,0.15625,0.078125,0.0859375,0.07421875,0.06640625,0.0556640625,0.04443359375,0.03759765625,0.0343017578125,0.03106689453125,0.0281982421875,0.0245819091796875,0.021331787109375,0.019092559814453125,0.016756057739257812
0.0,0.0,0.125,0.1875,0.1875,0.140625,0.1328125,0.12890625,0.12109375,0.12109375,0.11376953125,0.09375,0.0816650390625,0.072998046875,0.06463623046875,0.0567474365234375,0.0495147705078125,0.04302215576171875,0.038097381591796875
0.0,0.0,0.125,0.375,0.3125,0.328125,0.2734375,0.2109375,0.181640625,0.1474609375,0.12353515625,0.102783203125,0.08447265625,0.0782470703125,0.06890869140625,0.060821533203125,0.05329132080078125,0.04668426513671875,0.04016876220703125
0.5,0.25,0.125,0.3125,0.21875,0.15625,0.140625,0.125,0.095703125,0.0751953125,0.07080078125,0.060791015625,0.0540771484375,0.045654296875,0.0394287109375,0.0350799560546875,0.03032684326171875,0.026409149169921875,0.02313995361328125
0.0,0.5,0.375,0.25,0.21875,0.1875,0.1953125,0.17578125,0.146484375,0.130859375,0.11865234375,0.10498046875,0.09521484375,0.0836181640625,0.072296142578125,0.0636138916015625,0.05431365966796875,0.047344207763671875,0.04123878479003906
0.5,0.25,0.375,0.4375,0.375,0.328125,0.265625,0.26953125,0.23046875,0.20703125,0.1728515625,0.15869140625,0.13525390625,0.117919921875,0.101318359375,0.08782958984375,0.07555389404296875,0.06549835205078125,0.05728340148925781
0.0,0.25,0.125,0.0625,0.15625,0.171875,0.15625,0.10546875,0.111328125,0.091796875,0.08642578125,0.07421875,0.0643310546875,0.05511474609375,0.046966552734375,0.04229736328125,0.03656768798828125,0.032093048095703125,0.027925491333007812
0.0,0.25,0.375,0.375,0.34375,0.265625,0.265625,0.21875,0.20703125,0.169921875,0.15283203125,0.13330078125,0.114501953125,0.1002197265625,0.0880126953125,0.0767059326171875,0.06695556640625,0.05840301513671875,0.05038261413574219
0.0,0.5,0.5,0.375,0.34375,0.25,0.171875,0.17578125,0.1328125,0.1220703125,0.11083984375,0.097900390625,0.0885009765625,0.07470703125,0.066009521484375,0.057373046875,0.051025390625,0.044086456298828125,0.03838539123535156
0.0,0.5,0.25,0.3125,0.34375,0.265625,0.2265625,0.2109375,0.19140625,0.1875,0.1708984375,0.147705078125,0.1241455078125,0.10614013671875,0.090057373046875,0.078826904296875,0.06938934326171875,0.060153961181640625,0.05253028869628906
