q,p_stable,p_unstable
0.0,1.0,0.0
0.3858439178824313,1.0,0.0
0.38967111849805824,1.0,0.008879926068785656
0.39349831911368527,1.0,0.017587681190205134
0.39732551972931224,1.0,0.026129395829428543
0.4011527203449392,1.0,0.03451000740387643
0.40497992096056623,1.0,0.042734269493787905
0.4088071215761932,1.0,0.05080676055983488
0.41263432219182017,1.0,0.058731892156220274
0.4164615228074472,1.0,0.06651391672544846
0.42028872342307416,1.0,0.07415693493692928
0.42411592403870113,1.0,0.08166490266821683
0.42794312465432816,1.0,0.0890416375826351
0.4317703252699551,1.0,0.09629082539788816
0.4355975258855821,1.0,0.10341602579520238
0.4394247265012091,1.0,0.11042067805729139
0.4432519271168361,1.0,0.11730810639099895
0.44707912773246306,1.0,0.12408152500819414
0.4509063283480901,1.0,0.13074404293969402
0.45473352896371705,1.0,0.1372986686179494
0.458560729579344,1.0,0.14374831423480117
0.46238793019497104,1.0,0.15009579989322508
0.466215130810598,1.0,0.15634385757198635
0.470042331426225,1.0,0.1624951348779764
0.473869532041852,1.0,0.16855219865770546
0.477696732657479,1.0,0.1745175384301131
0.48461119266489827,0.9887303960221662,0.18507006688788638
0.4915256526723175,0.9777652563667562,0.1953447130201943
0.4984401126797368,0.9670892756428503,0.20535444461755745
0.5053545726871561,0.9566888828450676,0.21511158272106756
0.5122690326945754,0.9465511852638108,0.2246278503838478
0.5191834927019946,0.9366639170690166,0.23391441805856397
0.526097952709414,0.9270153913986539,0.24298194598937173
0.5330124127168332,0.9175944555587958,0.25184062393203227
0.5399268727242524,0.9083904490096729,0.2605002085658674
0.5468413327316717,0.8993931637199648,0.2689700588750391
0.553755792739091,0.8905928066313108,0.27725916980186044
0.5606702527465103,0.8819799638705845,0.28537620444121675
0.5675847127539295,0.8735455664365605,0.2933295250724961
0.5744991727613489,0.865280857026158,0.30112722330651703
0.5814136327687681,0.8571773577115324,0.3087771495976048
0.5883280927761874,0.8492268381485586,0.31628694248028766
0.5952425527836067,0.8414212839604012,0.3236640577996863
0.602157012791026,0.8337528649367819,0.3309157983139835
0.6090714727984452,0.8262139026588549,0.3380493440452586
0.6159859328058646,0.8187968370428572,0.3450717838516726
0.6229003928132838,0.8114941913172276,0.3519901487086987
0.629814852820703,0.8042985347635617,0.35881144736368087
0.6367293128281223,0.7972024424842209,0.365542705067939
0.6436437728355415,0.7901984512382347,0.3721910063428993
0.6505582328429609,0.7832790102642809,0.37876354287336733
0.6574726928503801,0.7764364255794927,0.38526766802046924
0.6643871528577994,0.7696627959510403,0.39171095971376235
0.6713016128652187,0.7629499381783909,0.398101294133678
0.678216072872638,0.7562892985931018,0.40444693325974346
0.6851305328800572,0.7496718466417155,0.4107566303690596
0.6920449928874766,0.7430879450289374,0.4170397590536245
0.6989594528948958,0.7365271888925002,0.4233064732653889
0.705873912902315,0.7299782034432588,0.4295679089355187
0.7127883729097344,0.7234283852252578,0.43583644203217065
0.7197028329171536,0.7168635654850534,0.4421260245470533
0.7266172929245729,0.7102675638587697,0.44845263020998855
0.7335317529319922,0.7036215842841624,0.4548348580181468
0.7404462129394115,0.6969033779745615,0.46129476872339065
0.7473606729468307,0.690086052481064,0.4678590752921707
0.7542751329542501,0.6831363238841028,0.47456089023324394
0.7611895929616692,0.6760118563535126,0.4814423856198594
0.7681040529690886,0.6686570296258445,0.48855902519606764
0.7750185129765079,0.6609958275034914,0.4959866754924421
0.781932972983927,0.6529190269521854,0.5038344163758128
0.7888474329913464,0.6442588852142984,0.5122698535910237
0.7957618929987657,0.6347321968524886,0.5215760614050224
0.8026763530061849,0.6237840165175829,0.5323078595230922
0.8095908130136042,0.6099719988085999,0.5459074729706184
0.8165052730210235,0.5790836566014625,0.5765872734798858
