"h","0.01","0.108","0.206","0.304","0.402","0.5","0.598","0.696","0.794","0.892","0.99"
0,4.45011379707273e-07,5.50787212300681e-06,1.80524103231399e-05,0.468977144004515,0.46763555655233,0.469788406566864,0.465649954388433,0.46435792816636,0.464647125923606,0.463705002501623,0.464110972084342
0.1,4.45011379707273e-07,7.28161513832261e-06,4.68547030640261e-05,0.507877275807251,0.506873064987168,0.507713405013722,0.509321725731464,0.508579854530363,0.510691217783897,0.505259977598351,0.508590665358674
0.2,5.05587754365298e-07,2.16288557582408e-05,0.552960153063443,0.5524431650589,0.556603237507787,0.557055710114305,0.553607843639591,0.558020112220734,0.5532462576492,0.552871586161809,0.555347887680232
0.3,7.46796548231234e-07,0.00147521696650827,0.617400963221968,0.616289221518471,0.612652317087223,0.614821488181111,0.611893785828286,0.616110719609727,0.613097326728233,0.609615813241132,0.613780122858564
0.4,3.61054256329925e-06,0.690941945067183,0.686001187944281,0.690170146148674,0.690165421445112,0.686954173461268,0.695983691606013,0.690992061369604,0.689697133155617,0.688215762489723,0.685901548816055
0.5,0.728654166726446,0.795131695228616,0.792258706438595,0.794304735791864,0.790431009406279,0.799529668220649,0.796186601360106,0.793362816561401,0.796829302573844,0.795958411202434,0.790494962244476
0.6,0.925536050177266,0.937652023297536,0.927055594872244,0.933131740478776,0.927181549339305,0.937908076766262,0.936331511200267,0.933122862961386,0.941380716123649,0.933731482609454,0.942860771917184
0.7,0.986909867133368,0.990202218347135,0.98537725313376,0.989274792454163,0.988304725672472,0.987008328167271,0.988946619828617,0.986620177954044,0.988453715817568,0.988006033469035,0.987578005396582
0.8,0.993422589691559,0.99333324980192,0.993363052261673,0.993083810095207,0.992221145113982,0.99430465649622,0.994535381122934,0.99489197495384,0.99246067488638,0.993804985095861,0.993407042386531
0.9,0.994351291363613,0.995219413982957,0.995439743997618,0.994884565305252,0.994787899261269,0.995258384048237,0.994895948170323,0.995542669166337,0.995766550992277,0.995290486825843,0.995732272986404
1,0.994589194122602,0.995370924158315,0.995732773967419,0.996493217841955,0.995861113614264,0.995775625228102,0.996286504271604,0.995862769013197,0.996146092846029,0.994695016783151,0.996456622089831
