q,p_stable,p_unstable
0.0,1.0,0.0
0.5098080898221626,1.0,0.0
0.5137770628121184,1.0,0.009344666419522217
0.5177460358020742,1.0,0.018562522233351912
0.5217150087920301,1.0,0.02765663876077404
0.5256839817819859,1.0,0.0366298949725293
0.5296529547719417,1.0,0.045484988727227574
0.5336219277618977,1.0,0.05422444758809455
0.5375909007518535,1.0,0.06285063923469046
0.5415598737418093,1.0,0.07136578157607773
0.545528846731765,1.0,0.079771952525769
0.5494978197217208,1.0,0.08807109952823103
0.5534667927116768,1.0,0.09626504880145091
0.5574357657016326,1.0,0.10435551435402335
0.5614047386915884,1.0,0.11234410674961738
0.5653737116815443,1.0,0.12023234164596375
0.5693426846715001,1.0,0.12802164808539743
0.5733116576614559,1.0,0.13571337655783286
0.5772806306514117,1.0,0.1433088067985924
0.5812496036413675,1.0,0.15080915534196532
0.5852185766313234,1.0,0.15821558279500525
0.5891875496212792,1.0,0.1655292008357419
0.593156522611235,1.0,0.17275107892328012
0.5971254956011909,1.0,0.17988225069055777
0.6010944685911467,1.0,0.1869237200343765
0.6050634415811025,1.0,0.1938764668818279
0.6107581282842289,0.9873314110830363,0.20369922111162894
0.6164528149873554,0.9748515484663647,0.21334409824044256
0.6221475016904818,0.9625897856672562,0.22281386462458927
0.6278421883936083,0.9505707530717117,0.23211128339269427
0.6335368750967347,0.9388140216608274,0.24123913704164301
0.6392315617998612,0.9273341223417857,0.2502002472077824
0.6449262485029875,0.9161408252039022,0.2589974917302806
0.650620935206114,0.9052395945083984,0.2676338192049858
0.6563156219092404,0.8946321410834113,0.2761122612250333
0.6620103086123669,0.8843170082157163,0.2844359425524703
0.6677049953154933,0.8742901442138338,0.29260808951527456
0.6733996820186198,0.8645454312338068,0.3006320369095295
0.6790943687217462,0.8550751535882841,0.308511233732445
0.6847890554248727,0.8458703987583468,0.31624924807400756
0.6904837421279991,0.8369213913777994,0.32384977153888145
0.6961784288311256,0.8282177644591869,0.33131662351172647
0.701873115534252,0.8197487744436772,0.3386537557001905
0.7075678022373785,0.8115034673979571,0.34586525732302187
0.7132624889405048,0.8034708035944679,0.35295536134415717
0.7189571756436313,0.7956397471873519,0.3599284522663737
0.7246518623467577,0.7879993267415426,0.3667890759354669
0.7303465490498842,0.7805386715415389,0.37354195196249323
0.7360412357530106,0.7732470275615615,0.3801919894154649
0.7417359224561371,0.7661137561168792,0.3867443065738473
0.7474306091592635,0.7591283173014767,0.3932042557187645
0.75312529586239,0.752280239539035,0.39957745414685136
0.7588199825655164,0.7455590756750787,0.4058698229046865
0.7645146692686429,0.7389543453312554,0.4120876352209273
0.7702093559717693,0.732455462095563,0.4182375771498222
0.7759040426748958,0.7260516432511291,0.424326823802028
0.7815987293780222,0.7197317981866452,0.43036313571407736
0.7872934160811487,0.7134843898209287,0.4363549815655268
0.7929881027842751,0.7072972608658558,0.44231169592265596
0.7986827894874015,0.7011574129012246,0.44824368424514904
0.8043774761905279,0.6950507207969888,0.4541626929665397
0.8100721628936544,0.6889615563155057,0.46008217087501346
0.8157668495967808,0.6828722812613885,0.46601776161672753
0.8214615362999073,0.6767625480128624,0.4719879895101144
0.8271562230030337,0.6706083073010346,0.47801523887795755
0.8328509097061602,0.6643803551334387,0.48412719496706186
0.8385455964092866,0.6580421242185215,0.49035904119254886
0.8442402831124131,0.6515461736379535,0.49675695882616966
0.8499349698155395,0.6448282947212725,0.5033840112459035
0.8556296565186658,0.6377968993935306,0.5103307464249459
0.8613243432217923,0.6303120684376513,0.517736140151098
0.8670190299249187,0.6221384791391465,0.5258346605137502
0.8727137166280452,0.6128165432022386,0.5350851227222454
0.8784084033311716,0.6011578899317761,0.5466751992070897
0.8841030900342981,0.5772459932536178,0.5705207864262929
