q,p_stable,p_unstable
0.0,1.0,0.0
0.28280506070193745,1.0,0.0
0.30201717775347275,0.9325152239927796,0.0
0.3212292948050081,0.8730428086626192,0.0
0.3404414118565434,0.8202241983657128,0.0
0.3596535289080788,0.7729910439052516,0.0
0.3788656459596141,0.730491652144191,0.0
0.3980777630111494,0.6920387471487596,0.0
0.41728988006268475,0.6570716737739603,0.0
0.4365019971142201,0.6251285932736247,0.0
0.4557141141657554,0.5958257213380074,0.0
0.4749262312172907,0.5688416134936658,0.0
0.4941383482688261,0.5439051232600621,0.0
0.5133504653203613,0.5207860698654563,0.0
0.5325625823718967,0.49928793021188683,0.0
0.551774699423432,0.47924206052633717,0.0
0.5709868164749674,0.4605030861852838,0.0
0.5901989335265028,0.4429451921593478,0.0
0.609411050578038,0.4264591140382954,0.0
0.6286231676295734,0.4109496783070471,0.0
0.6478352846811086,0.3963337766466027,0.0
0.667047401732644,0.3825386854953828,0.0
0.6862595187841793,0.3695006622629447,0.0
0.7054716358357147,0.35716376476462103,0.0
0.7246837528872501,0.3454788521952459,0.0
0.7438958699387853,0.3344027350810581,0.0
0.7491224848379938,0.3314897511295726,0.0017048801224762292
0.7543490997372022,0.328618285365295,0.003397891864542579
0.7595757146364107,0.32578765928518066,0.005079529343840987
0.7648023295356192,0.32299721788230373,0.006750277316614755
0.7700289444348276,0.3202463288756459,0.008410611485800445
0.7752555593340361,0.3175343819804225,0.010060998781669992
0.7804821742332445,0.31486078820335434,0.011701897642472816
0.785708789132453,0.3122249791566509,0.01333375825350132
0.7909354040316615,0.30962640642188316,0.014957022790314085
0.7961620189308699,0.3070645409356864,0.016572125630776535
0.8013886338300784,0.3045388724035265,0.01817949355047105
0.8066152487292869,0.30204890872593915,0.01977954590979165
0.8118418636284953,0.2995941754871344,0.021372694822329355
0.8170684785277038,0.2971742154373656,0.022959345285838394
0.8222950934269122,0.2947885880158345,0.024539895336069737
0.8275217083261207,0.2924368689078975,0.026114736134081967
0.8327483232253292,0.2901186496147457,0.027684252082655764
0.8379749381245376,0.28783353706050374,0.029248820888658815
0.8432015530237461,0.2855811532211558,0.030808813629568433
0.8484281679229546,0.2833611347877736,0.032364594786732793
0.853654782822163,0.28117313284533507,0.033916522268238096
0.8588813977213715,0.27901681259519906,0.03546494740890857
0.86410801262058,0.27689185309005243,0.037010214947439335
0.8693346275197884,0.2747979470187501,0.038552662982740904
0.8745612424189969,0.27273480050674653,0.04009262290949557
0.8797878573182054,0.270702132950827,0.04163041932253106
0.8850144722174138,0.2686996768881412,0.043166369908721434
0.8902410871166223,0.2667271779026549,0.04470078529523246
0.8954677020158307,0.26478439457213937,0.04623396889153045
0.9006943169150392,0.2628710984213981,0.04776621667110508
0.9059209318142476,0.26098707397527643,0.04929781695111339
0.9111475467134561,0.25913211878049003,0.05082905012005297
0.9163741616126646,0.2573060435365916,0.052360188332173846
0.921600776511873,0.2555086722300566,0.05389149516239267
0.9268273914110815,0.2537398423369696,0.055423225217551414
0.93205400631029,0.25199940507560503,0.056955623710257065
0.9372806212094984,0.2502872257182521,0.0584889259599624
0.9425072361087069,0.24860318394981618,0.0600233568753371
0.9477338510079154,0.2469471743168483,0.06155913033685521
0.9529604659071238,0.24531910672334925,0.06309644855443641
0.9581870808063323,0.24371890700453017,0.06463550132738237
0.9634136957055408,0.2421465176003576,0.06617646523986952
0.9686403106047492,0.24060189830081838,0.06771950278368229
0.9738669255039577,0.23908502708473273,0.0692647613686902
0.9790935404031662,0.23759590107706136,0.0708123722543285
0.9843201553023746,0.23613453759976027,0.07236244937090176
0.9895467702015831,0.23470097536295764,0.07391508801615689
0.9947733851007916,0.23329527576838827,0.07547036343128422
1.0,0.23191752438433194,0.07702832923555838
