alpha,p_stable,p_unstable
0.0,1.0,0.0
1.6735319642775721,1.0,0.0
1.7126140535169725,1.0,0.01068165256026637
1.7516961427563729,1.0,0.02091538603842511
1.7907782319957732,1.0,0.030729945825315325
1.8298603212351736,1.0,0.04015164077670638
1.868942410474574,1.0,0.049204597177385165
1.9080244997139744,1.0,0.05791098154444125
1.9471065889533747,1.0,0.06629119662201069
1.9861886781927751,1.0,0.0743640542709739
2.0252707674321755,1.0,0.08214692836563052
2.064352856671576,1.0,0.08965589036629225
2.1034349459109762,1.0,0.09690582978320321
2.1425170351503766,1.0,0.10391056148594528
2.181599124389777,1.0,0.11068292151361618
2.2206812136291774,1.0,0.1172348527693651
2.2597633028685777,1.0,0.12357748185747178
2.298845392107978,1.0,0.12972118808498312
2.3379274813473785,1.0,0.13567566558095087
2.377009570586779,1.0,0.14144997927940448
2.4160916598261792,1.0,0.14705261549965074
2.4551737490655796,1.0,0.15249152770701382
2.49425583830498,1.0,0.15777417797860782
2.5333379275443804,1.0,0.16290757464648262
2.5724200167837807,1.0,0.16789830652778617
2.611502106023181,1.0,0.17275257407425396
3.044644119617709,0.9498867887341854,0.21890265244745596
3.477786133212237,0.9112943063691344,0.2545610327545814
3.910928146806765,0.8804976425435626,0.28309829578974993
4.344070160401293,0.8552371564889938,0.3065653505326437
4.777212173995821,0.8340590054287915,0.3262852904846676
5.210354187590349,0.8159833043944116,0.34315199171443406
5.6434962011848775,0.8003242825884676,0.3577923451603931
6.076638214779405,0.7865868334235396,0.3706597937862758
6.509780228373932,0.7744040245001708,0.38209095611612576
6.942922241968461,0.7634977731802183,0.39234132896847435
7.376064255562989,0.7536532250183989,0.40160859108863106
7.809206269157517,0.7447015536473516,0.4100482727567571
8.242348282752044,0.7365081100910521,0.41778456813635
8.675490296346574,0.7289640692359085,0.4249179673275838
9.1086323099411,0.7219804211714655,0.43153075298981175
9.541774323535629,0.7154835704930003,0.43769103079163146
9.974916337130157,0.7094120603786966,0.4434557329957963
10.408058350724684,0.7037140977871295,0.4488728899140873
10.841200364319212,0.6983456583854127,0.4539833709953122
11.27434237791374,0.6932690172104776,0.4588222361601264
11.707484391508268,0.6884515959630516,0.4634197969569592
12.140626405102797,0.6838650485795653,0.4678024592576927
12.573768418697325,0.6794845279126115,0.47199339983318134
13.006910432291853,0.6752880912420048,0.476013115526022
13.44005244588638,0.6712562128831981,0.47987987416992584
13.873194459480908,0.6673713797603141,0.48361008944322587
14.306336473075437,0.6636177512010627,0.48721863689490796
14.739478486669965,0.6599808682262206,0.4907191247951064
15.172620500264493,0.6564474002409909,0.49412413098115665
15.60576251385902,0.6530049190912478,0.49744541513350726
16.038904527453546,0.6496416914198009,0.5006941149439338
16.472046541048076,0.6463464808769883,0.5038809342811109
16.905188554642606,0.6431083513869831,0.5070163317637348
17.338330568237133,0.6399164616309553,0.5101107193740483
17.77147258183166,0.6367598385893964,0.513174683008095
18.204614595426186,0.6336271140231141,0.5162192409345562
18.637756609020716,0.6305062009644751,0.5192561629620615
19.070898622615243,0.6273838757736274,0.5222983846392014
19.504040636209773,0.6242452113704772,0.5253605707731183
19.9371826498043,0.6210727715262157,0.5284599182958858
20.37032466339883,0.6178454091085491,0.531617355590913
20.803466676993356,0.6145363778673243,0.5348594285355837
21.236608690587882,0.6111101829802665,0.5382214480710452
21.669750704182412,0.6075169305520399,0.5417531390525848
22.10289271777694,0.6036811857367593,0.5455297806458755
22.53603473137147,0.5994769295348968,0.5496772482612865
22.969176744965996,0.594658833579998,0.5544407375996159
23.402318758560526,0.5885913380423393,0.5604556857430291
23.835460772155052,0.5746785617812262,0.5743178600860713
