alpha,p_stable,p_unstable
0.0,1.0,0.0
1.6550270894495043,1.0,0.0
1.6828825541948997,0.9920730633578425,0.0
1.710738018940295,0.9843868692795029,0.0
1.7385934836856904,0.9769300797791397,0.0
1.766448948431086,0.9696920665036398,0.0
1.7943044131764811,0.9626628554677179,0.0
1.8221598779218766,0.9558330774402957,0.0
1.850015342667272,0.949193922420376,0.0
1.8778708074126673,0.9427370983531167,0.0
1.9057262721580628,0.9364547934160671,0.0
1.9335817369034582,0.930339641553779,0.0
1.9614372016488537,0.9243846909553103,0.0
1.989292666394249,0.9185833751568996,0.0
2.017148131139644,0.9129294865661638,0.0
2.04500359588504,0.9074171521063956,0.0
2.072859060630435,0.9020408108669102,0.0
2.1007145253758304,0.8967951934865409,0.0
2.128569990121226,0.8916753031806705,0.0
2.1564254548666213,0.8866763982264688,0.0
2.184280919612017,0.8817939757759937,0.0
2.2121363843574122,0.8770237569055068,0.0
2.2399918491028075,0.8723616727727027,0.0
2.267847313848203,0.8678038517759431,0.0
2.2957027785935984,0.8633466076788401,0.0
2.3235582433389936,0.858986428557628,0.0
2.5521067409876297,0.8264806861041395,0.03485569435230471
2.7806552386362657,0.798814935342061,0.0644736348675931
3.009203736284902,0.7749195180883434,0.09001705261340953
3.237752233933538,0.754021808841521,0.11232496800372428
3.466300731582174,0.7355491258370724,0.1320184428645669
3.69484922923081,0.7190675048258289,0.14956751156635859
3.923397726879446,0.7042417499571989,0.1653348040284509
4.151946224528082,0.6908085898554908,0.17960482596229912
4.380494722176717,0.6785581714747916,0.19260412266203555
4.609043219825354,0.667321011036609,0.2045154818924639
4.837591717473989,0.6569586069846509,0.2154881404494932
5.066140215122626,0.6473565655321082,0.225645251443795
5.294688712771261,0.6384194846585286,0.23508943619395692
5.523237210419898,0.6300670909356306,0.24390697271218306
5.7517857080685335,0.6222312834284218,0.2521709979310846
5.9803342057171704,0.6148538439637938,0.25994398596015156
6.208882703365806,0.6078846434945883,0.2672796877786655
6.437431201014442,0.6012802221920397,0.2742246654902452
6.665979698663078,0.5950026542284683,0.28081951795472637
6.894528196311714,0.5890186314965397,0.28709986917369146
7.12307669396035,0.5832987171585929,0.2930971727360989
7.351625191608986,0.5778167319273173,0.2988393725728702
7.580173689257622,0.5725492446570255,0.3043514507443478
7.808722186906258,0.5674751452359823,0.3096558861082414
8.037270684554894,0.5625752825012702,0.31477304251443006
8.26581918220353,0.5578321533456428,0.3197215014225746
8.494367679852166,0.5532296317376687,0.3245183510617178
8.722916177500803,0.5487527282358938,0.3291794422109039
8.951464675149438,0.5443873717263852,0.3337196194051541
9.180013172798073,0.54012020585842,0.33815293546796604
9.40856167044671,0.5359383928628505,0.3424928570697284
9.637110168095347,0.5318294169916605,0.34675246933492115
9.865658665743982,0.5277808788254077,0.3509446884145365
10.094207163392618,0.5237802696851155,0.35508249306036993
10.322755661041255,0.51981471199221,0.35917918941495397
10.55130415868989,0.5158706459131206,0.36324872888054166
10.779852656338527,0.5119334335358271,0.36730610785659207
11.008401153987162,0.5079868366773929,0.37136789335143944
11.236949651635799,0.5040122983876644,0.3754529445057162
11.465498149284434,0.49998791167393475,0.37958344650486747
11.69404664693307,0.49588687187207137,0.383786460571973
11.922595144581706,0.4916750359724775,0.3880963666737787
12.151143642230343,0.48730684285346443,0.39255894515970563
12.379692139878978,0.4827179846524062,0.39723870700015934
12.608240637527615,0.4778109463434378,0.40223335568350677
12.83678913517625,0.47242249193683034,0.40770630229956667
13.065337632824887,0.46623442119695313,0.41397590999270695
13.293886130473522,0.4584217254048552,0.42186733924496855
13.52243462812216,0.44043812871771326,0.43992700745534197
