alpha,p_stable,p_unstable
0.0,1.0,0.0
0.7700479856885067,1.0,0.0
1.3212959862848188,1.0,0.2893374693213049
1.872543986881131,1.0,0.41326441261614927
2.4237919874774434,1.0,0.4833136318356324
2.9750399880737555,1.0,0.528827920760381
3.5262879886700675,1.0,0.5609994028259068
4.07753598926638,1.0,0.5850611948244416
4.628783989862692,1.0,0.6038020942288386
5.180031990459004,1.0,0.6188510184561782
5.731279991055317,1.0,0.6312264051911136
6.282527991651628,1.0,0.6415993830333414
6.833775992247941,1.0,0.6504311293171899
7.385023992844253,1.0,0.6580495661044323
7.936271993440565,1.0,0.6646945851796561
8.487519994036877,1.0,0.6705459445693124
9.03876799463319,1.0,0.6757411403692838
9.590015995229502,1.0,0.6803872320653918
10.141263995825813,1.0,0.6845688882186948
10.692511996422127,1.0,0.6883539953616209
11.243759997018438,1.0,0.6917976526624262
11.79500799761475,1.0,0.6949450714865462
12.346255998211063,1.0,0.6978337160473531
12.897503998807375,1.0,0.7004949080460539
13.448751999403687,1.0,0.7029550461904049
14.0,1.0,0.7052365446861288
15.755102040816327,0.9918577444249721,0.7115150722986386
17.510204081632654,0.9853019614595363,0.7166237939224258
19.26530612244898,0.9799060428251772,0.7208662722342775
21.020408163265305,0.9753844778068019,0.7244485118283059
22.775510204081634,0.9715388194027988,0.7275154496453934
24.53061224489796,0.9682267536599346,0.7301721464639792
26.285714285714285,0.9653435032479054,0.7324966932946035
28.04081632653061,0.962810178443783,0.734548390698402
29.79591836734694,0.9605662213253593,0.7363731101741624
31.551020408163264,0.9585643559031669,0.7380069119494038
33.30612244897959,0.9567671239906274,0.7394785485222133
35.06122448979592,0.9551444539182578,0.7408112359474054
36.816326530612244,0.9536719193073374,0.7420239317977377
38.57142857142857,0.952329469343118,0.7431322734807058
40.326530612244895,0.9511004877859707,0.7441492779925554
42.08163265306122,0.9499710853936175,0.7450858712591726
43.836734693877546,0.948929560732792,0.7459512936569509
45.59183673469388,0.947965984367408,0.7467534143992768
47.3469387755102,0.9470718746296064,0.74749897782325
49.10204081632653,0.9462399422208789,0.748193798268705
50.857142857142854,0.9454638871789307,0.7488429156671071
52.61224489795918,0.9447382360304176,0.7494507208084502
54.36734693877551,0.9440582101905807,0.7500210569904237
56.12244897959184,0.9434196187579585,0.7505573030577805
57.87755102040816,0.9428187706193575,0.7510624417733917
59.63265306122449,0.9422524019090593,0.7515391163866717
61.38775510204081,0.9417176157580809,0.7519896777692561
63.14285714285714,0.9412118319989454,0.7524162238703946
64.89795918367346,0.9407327449217714,0.7528206329638812
66.65306122448979,0.9402782876451958,0.7532045917404928
68.40816326530611,0.9398466018922573,0.7535696192001285
70.16326530612244,0.9394360122586344,0.7539170870514914
71.91836734693877,0.9390450042165376,0.7542482371837212
73.67346938775509,0.938672205205669,0.7545641967151371
75.42857142857142,0.9383163683414276,0.7548659909901592
77.18367346938776,0.9379763583287535,0.7551545548331259
78.93877551020408,0.9376511392282106,0.7554307423552318
80.6938775510204,0.9373397637853509,0.7556953354954533
82.44897959183673,0.9370413641341826,0.7559490515043825
84.20408163265306,0.9367551436273679,0.7561925495237631
85.95918367346938,0.9364803696642566,0.7564264363521606
87.71428571428571,0.9362163673733219,0.756651271565152
89.46938775510203,0.935962514022184,0.7568675720149812
91.22448979591836,0.9357182340679145,0.7570758158562356
92.9795918367347,0.935482994768626,0.7572764460975512
94.73469387755102,0.935256302262798,0.7574698737853582
96.48979591836735,0.9350376980872348,0.7576564808321479
98.24489795918367,0.934826756046348,0.7578366225734469
100.0,0.9346230794348382,0.7580106300223246
