alpha,p_stable,p_unstable
0.0,1.0,0.0
1.6735319642775721,1.0,0.0
1.7786664265824281,0.9730433878601891,0.0
1.883800888887284,0.948951915424686,0.0
1.98893535119214,0.9272797921913924,0.0
2.0940698134969957,0.9076700428803786,0.0
2.199204275801852,0.8898333503204493,0.0
2.3043387381067078,0.8735326816353859,0.0
2.409473200411564,0.8585719323507298,0.0
2.51460766271642,0.8447874133984055,0.0
2.6197421250212756,0.8320413831098592,0.0
2.724876587326132,0.8202170725086438,0.0
2.8300110496309876,0.8092148160452792,0.0
2.9351455119358434,0.7989490110377147,0.0
3.0402799742406996,0.7893457055632124,0.0
3.1454144365455554,0.7803406680514247,0.0
3.250548898850411,0.7718778297529014,0.0
3.3556833611552674,0.7639080185275123,0.0
3.4608178234601232,0.7563879221609745,0.0
3.565952285764979,0.7492792339874765,0.0
3.6710867480698353,0.7425479444006159,0.0
3.776221210374691,0.7361637499145125,0.0
3.881355672679547,0.730099557577873,0.0
3.986490134984403,0.7243310672182888,0.0
4.091624597289259,0.7188364175715724,0.0
4.196759059594115,0.7135958851516322,0.0
6.151927242051378,0.6466973886420073,0.08195230694137458
8.10709542450864,0.6100165862542853,0.12694264913386136
10.062263606965903,0.5865691076396804,0.15571568884327977
12.017431789423167,0.5701694947088213,0.17583618222660571
13.97259997188043,0.5579974206093645,0.19076063336856183
15.927768154337691,0.5485736491241142,0.20230526507814697
17.882936336794955,0.5410436989844892,0.21152063206866586
19.83810451925222,0.5348777072000334,0.2190587626499782
21.79327270170948,0.5297287306521837,0.22534681073374854
23.748440884166744,0.5253595844623782,0.2306768602905496
25.703609066624008,0.5216023332377436,0.23525571514126054
27.658777249081268,0.5183345652573702,0.23923409141674026
29.613945431538532,0.5154648385882398,0.242724539244252
31.569113613995796,0.5129234005648781,0.24581287756234635
33.52428179645305,0.5106560714479851,0.24856573331981138
35.479449978910324,0.5086200972763749,0.2510356547143509
37.43461816136758,0.5067812674059046,0.25326466553900917
39.389786343824845,0.5051118670516112,0.25528678998047327
41.34495452628211,0.5035891946223439,0.2571298807770256
43.30012270873937,0.5021944694266791,0.2588169658828598
45.25529089119664,0.5009120144633149,0.2603672557406387
47.2104590736539,0.4997286364298938,0.26179690731102573
49.16562725611116,0.49863314936795206,0.2631196108911339
51.12079543856842,0.4976160044135454,0.26434704608920717
53.075963621025686,0.49666899899896344,0.2654892398203952
55.03113180348295,0.49578504618062214,0.26655485016350744
56.986299985940214,0.4949579900651092,0.2675513934206742
58.94146816839748,0.4941824568694554,0.26848542725272223
60.896636350854735,0.4934537338113367,0.2693626995336878
62.851804533312,0.49276766994129223,0.27018827019200603
64.80697271576926,0.49212059436557015,0.270966611626861
66.76214089822653,0.49150924844326843,0.27170169195891636
68.71730908068379,0.49093072916828323,0.27239704446515794
70.67247726314105,0.4903824417122313,0.2730558258227831
72.62764544559832,0.48986205936869026,0.2736808651882052
74.58281362805558,0.48936748962938087,0.27427470577624613
76.53798181051285,0.4888968452975425,0.2748396402379874
78.4931499929701,0.48844841979449327,0.27537774090069195
80.44831817542736,0.4880206659586426,0.27589088571771836
82.40348635788463,0.48761217776607707,0.27638078061125054
84.35865454034189,0.4872216745361613,0.27684897880950327
86.31382272279916,0.4868479871990292,0.2772968976233581
88.26899090525642,0.4864900463518398,0.2777258330290233
90.22415908771369,0.4861468718194738,0.27813697244850094
92.17932727017094,0.48581756348908056,0.27853140589576353
94.1344954526282,0.4855012932819112,0.2789101358188621
96.08966363508547,0.4851972980519965,0.2792740857303078
98.04483181754273,0.4849048733288323,0.27962410786639724
100.0,0.48462336775184156,0.27996098993984264
